"x","y","B2","B3","B4","B5","B6","B7","B8","B8A","B11","B12","Class","Landuse","Class_ID"
678637.076973212,4763227.05351224,179,372,220,615,2187,2187,2902,3163,1728,825,"Class_3","Tree/bushes",3
678639.594619075,4763227.05351224,179,372,220,615,2187,2187,2902,3163,1728,825,"Class_3","Tree/bushes",3
678642.112264939,4763227.05351224,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678644.629910803,4763227.05351224,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678647.147556667,4763227.05351224,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678649.665202531,4763227.05351224,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678652.182848394,4763227.05351224,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678654.700494258,4763227.05351224,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678657.218140122,4763227.05351224,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678659.735785986,4763227.05351224,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678662.25343185,4763227.05351224,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678664.771077713,4763227.05351224,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678667.288723577,4763227.05351224,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678669.806369441,4763227.05351224,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678672.324015305,4763227.05351224,156,459,244,691,2186,2186,3255,3193,1762,848,"Class_3","Tree/bushes",3
678674.841661168,4763227.05351224,156,459,244,691,2186,2186,3255,3193,1762,848,"Class_3","Tree/bushes",3
679049.970894874,4763227.05351224,371,524,515,570,978,978,1512,1722,1398,1100,"Class_1","Parking/road/pavement",1
679052.488540737,4763227.05351224,353,348,386,570,978,978,610,1722,1398,1100,"Class_1","Parking/road/pavement",1
679055.006186601,4763227.05351224,353,348,386,570,978,978,610,1722,1398,1100,"Class_1","Parking/road/pavement",1
679057.523832465,4763227.05351224,353,348,386,570,978,978,610,1722,1398,1100,"Class_1","Parking/road/pavement",1
677869.194984755,4763224.56224343,5840,6224,6380,5438,5150,5150,6456,5610,4122,2320,"Class_2","Building",2
677871.712630619,4763224.56224343,5844,6249,6231,5438,5150,5150,6343,5610,4122,2320,"Class_2","Building",2
677874.230276482,4763224.56224343,5844,6249,6231,5438,5150,5150,6343,5610,4122,2320,"Class_2","Building",2
677876.747922346,4763224.56224343,5844,6249,6231,5438,5150,5150,6343,5610,4122,2320,"Class_2","Building",2
677879.26556821,4763224.56224343,5844,6249,6231,5438,5150,5150,6343,5610,4122,2320,"Class_2","Building",2
677881.783214074,4763224.56224343,5925,6143,6379,5383,5250,5250,6476,5525,4132,2308,"Class_2","Building",2
677884.300859938,4763224.56224343,5925,6143,6379,5383,5250,5250,6476,5525,4132,2308,"Class_2","Building",2
677886.818505801,4763224.56224343,5925,6143,6379,5383,5250,5250,6476,5525,4132,2308,"Class_2","Building",2
677889.336151665,4763224.56224343,5925,6143,6379,5383,5250,5250,6476,5525,4132,2308,"Class_2","Building",2
677891.853797529,4763224.56224343,6030,6389,6471,5383,5250,5250,6569,5525,4132,2308,"Class_2","Building",2
677894.371443393,4763224.56224343,6030,6389,6471,5383,5250,5250,6569,5525,4132,2308,"Class_2","Building",2
677896.889089257,4763224.56224343,6030,6389,6471,5383,5250,5250,6569,5525,4132,2308,"Class_2","Building",2
677899.40673512,4763224.56224343,6030,6389,6471,5383,5250,5250,6569,5525,4132,2308,"Class_2","Building",2
677901.924380984,4763224.56224343,5982,5985,6267,5521,5528,5528,6249,5736,4284,2323,"Class_2","Building",2
677904.442026848,4763224.56224343,5982,5985,6267,5521,5528,5528,6249,5736,4284,2323,"Class_2","Building",2
677906.959672712,4763224.56224343,5982,5985,6267,5521,5528,5528,6249,5736,4284,2323,"Class_2","Building",2
677909.477318575,4763224.56224343,5982,5985,6267,5521,5528,5528,6249,5736,4284,2323,"Class_2","Building",2
677911.994964439,4763224.56224343,6205,6375,6613,5521,5528,5528,6657,5736,4284,2323,"Class_2","Building",2
677914.512610303,4763224.56224343,6205,6375,6613,5521,5528,5528,6657,5736,4284,2323,"Class_2","Building",2
677917.030256167,4763224.56224343,6205,6375,6613,5521,5528,5528,6657,5736,4284,2323,"Class_2","Building",2
677919.547902031,4763224.56224343,6205,6375,6613,5521,5528,5528,6657,5736,4284,2323,"Class_2","Building",2
677922.065547894,4763224.56224343,6246,6436,6601,5578,5495,5495,6632,6087,4477,2412,"Class_2","Building",2
677924.583193758,4763224.56224343,6246,6436,6601,5578,5495,5495,6632,6087,4477,2412,"Class_2","Building",2
677927.100839622,4763224.56224343,6246,6436,6601,5578,5495,5495,6632,6087,4477,2412,"Class_2","Building",2
677929.618485486,4763224.56224343,6246,6436,6601,5578,5495,5495,6632,6087,4477,2412,"Class_2","Building",2
677932.13613135,4763224.56224343,6050,6426,6625,5578,5495,5495,6600,6087,4477,2412,"Class_2","Building",2
677934.653777213,4763224.56224343,6050,6426,6625,5578,5495,5495,6600,6087,4477,2412,"Class_2","Building",2
677937.171423077,4763224.56224343,6050,6426,6625,5578,5495,5495,6600,6087,4477,2412,"Class_2","Building",2
677939.689068941,4763224.56224343,6050,6426,6625,5578,5495,5495,6600,6087,4477,2412,"Class_2","Building",2
677942.206714805,4763224.56224343,6006,6262,6457,5621,5377,5377,6521,6108,4455,2328,"Class_2","Building",2
677944.724360669,4763224.56224343,6006,6262,6457,5621,5377,5377,6521,6108,4455,2328,"Class_2","Building",2
677947.242006532,4763224.56224343,6006,6262,6457,5621,5377,5377,6521,6108,4455,2328,"Class_2","Building",2
677949.759652396,4763224.56224343,6006,6262,6457,5621,5377,5377,6521,6108,4455,2328,"Class_2","Building",2
677952.27729826,4763224.56224343,6098,6266,6513,5621,5377,5377,6538,6108,4455,2328,"Class_2","Building",2
677954.794944124,4763224.56224343,6098,6266,6513,5621,5377,5377,6538,6108,4455,2328,"Class_2","Building",2
677957.312589988,4763224.56224343,6098,6266,6513,5621,5377,5377,6538,6108,4455,2328,"Class_2","Building",2
677959.830235851,4763224.56224343,6098,6266,6513,5621,5377,5377,6538,6108,4455,2328,"Class_2","Building",2
677962.347881715,4763224.56224343,6106,6229,6390,5485,5092,5092,6503,5974,4181,2321,"Class_2","Building",2
677964.865527579,4763224.56224343,6106,6229,6390,5485,5092,5092,6503,5974,4181,2321,"Class_2","Building",2
677967.383173443,4763224.56224343,6106,6229,6390,5485,5092,5092,6503,5974,4181,2321,"Class_2","Building",2
677969.900819306,4763224.56224343,6106,6229,6390,5485,5092,5092,6503,5974,4181,2321,"Class_2","Building",2
677972.41846517,4763224.56224343,5794,6134,6231,5485,5092,5092,6313,5974,4181,2321,"Class_2","Building",2
677974.936111034,4763224.56224343,5794,6134,6231,5485,5092,5092,6313,5974,4181,2321,"Class_2","Building",2
677977.453756898,4763224.56224343,5794,6134,6231,5485,5092,5092,6313,5974,4181,2321,"Class_2","Building",2
677979.971402762,4763224.56224343,5794,6134,6231,5485,5092,5092,6313,5974,4181,2321,"Class_2","Building",2
677982.489048625,4763224.56224343,4606,4597,4762,3371,3403,3403,4778,3689,3033,1945,"Class_2","Building",2
678561.547597298,4763224.56224343,169,392,225,687,2183,2183,3281,3092,1657,787,"Class_3","Tree/bushes",3
678564.065243162,4763224.56224343,169,392,225,687,2183,2183,3281,3092,1657,787,"Class_3","Tree/bushes",3
678566.582889025,4763224.56224343,169,392,225,687,2183,2183,3281,3092,1657,787,"Class_3","Tree/bushes",3
678569.100534889,4763224.56224343,169,392,225,687,2183,2183,3281,3092,1657,787,"Class_3","Tree/bushes",3
678571.618180753,4763224.56224343,187,456,252,687,2183,2183,3127,3092,1657,787,"Class_3","Tree/bushes",3
678574.135826617,4763224.56224343,187,456,252,687,2183,2183,3127,3092,1657,787,"Class_3","Tree/bushes",3
678576.653472481,4763224.56224343,187,456,252,687,2183,2183,3127,3092,1657,787,"Class_3","Tree/bushes",3
678579.171118344,4763224.56224343,187,456,252,687,2183,2183,3127,3092,1657,787,"Class_3","Tree/bushes",3
678581.688764208,4763224.56224343,189,444,206,695,2209,2209,3374,3142,1698,804,"Class_3","Tree/bushes",3
678584.206410072,4763224.56224343,189,444,206,695,2209,2209,3374,3142,1698,804,"Class_3","Tree/bushes",3
678586.724055936,4763224.56224343,189,444,206,695,2209,2209,3374,3142,1698,804,"Class_3","Tree/bushes",3
678589.2417018,4763224.56224343,189,444,206,695,2209,2209,3374,3142,1698,804,"Class_3","Tree/bushes",3
678591.759347663,4763224.56224343,179,418,198,695,2209,2209,3209,3142,1698,804,"Class_3","Tree/bushes",3
678594.276993527,4763224.56224343,179,418,198,695,2209,2209,3209,3142,1698,804,"Class_3","Tree/bushes",3
678596.794639391,4763224.56224343,179,418,198,695,2209,2209,3209,3142,1698,804,"Class_3","Tree/bushes",3
678599.312285255,4763224.56224343,179,418,198,695,2209,2209,3209,3142,1698,804,"Class_3","Tree/bushes",3
678601.829931119,4763224.56224343,162,367,207,640,2069,2069,3035,3052,1685,811,"Class_3","Tree/bushes",3
678604.347576982,4763224.56224343,162,367,207,640,2069,2069,3035,3052,1685,811,"Class_3","Tree/bushes",3
678606.865222846,4763224.56224343,162,367,207,640,2069,2069,3035,3052,1685,811,"Class_3","Tree/bushes",3
678609.38286871,4763224.56224343,162,367,207,640,2069,2069,3035,3052,1685,811,"Class_3","Tree/bushes",3
678611.900514574,4763224.56224343,177,374,211,640,2069,2069,2997,3052,1685,811,"Class_3","Tree/bushes",3
678614.418160437,4763224.56224343,177,374,211,640,2069,2069,2997,3052,1685,811,"Class_3","Tree/bushes",3
678616.935806301,4763224.56224343,177,374,211,640,2069,2069,2997,3052,1685,811,"Class_3","Tree/bushes",3
678619.453452165,4763224.56224343,177,374,211,640,2069,2069,2997,3052,1685,811,"Class_3","Tree/bushes",3
678621.971098029,4763224.56224343,167,372,216,615,2187,2187,2746,3163,1728,825,"Class_3","Tree/bushes",3
678624.488743893,4763224.56224343,167,372,216,615,2187,2187,2746,3163,1728,825,"Class_3","Tree/bushes",3
678627.006389756,4763224.56224343,167,372,216,615,2187,2187,2746,3163,1728,825,"Class_3","Tree/bushes",3
678629.52403562,4763224.56224343,167,372,216,615,2187,2187,2746,3163,1728,825,"Class_3","Tree/bushes",3
678632.041681484,4763224.56224343,179,372,220,615,2187,2187,2902,3163,1728,825,"Class_3","Tree/bushes",3
678634.559327348,4763224.56224343,179,372,220,615,2187,2187,2902,3163,1728,825,"Class_3","Tree/bushes",3
678637.076973212,4763224.56224343,179,372,220,615,2187,2187,2902,3163,1728,825,"Class_3","Tree/bushes",3
678639.594619075,4763224.56224343,179,372,220,615,2187,2187,2902,3163,1728,825,"Class_3","Tree/bushes",3
678642.112264939,4763224.56224343,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678644.629910803,4763224.56224343,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678647.147556667,4763224.56224343,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678649.665202531,4763224.56224343,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678652.182848394,4763224.56224343,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678654.700494258,4763224.56224343,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678657.218140122,4763224.56224343,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678659.735785986,4763224.56224343,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678662.25343185,4763224.56224343,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678664.771077713,4763224.56224343,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678667.288723577,4763224.56224343,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678669.806369441,4763224.56224343,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678672.324015305,4763224.56224343,156,459,244,691,2186,2186,3255,3193,1762,848,"Class_3","Tree/bushes",3
678674.841661168,4763224.56224343,156,459,244,691,2186,2186,3255,3193,1762,848,"Class_3","Tree/bushes",3
678677.359307032,4763224.56224343,156,459,244,691,2186,2186,3255,3193,1762,848,"Class_3","Tree/bushes",3
679049.970894874,4763224.56224343,371,524,515,570,978,978,1512,1722,1398,1100,"Class_1","Parking/road/pavement",1
679052.488540737,4763224.56224343,353,348,386,570,978,978,610,1722,1398,1100,"Class_1","Parking/road/pavement",1
679055.006186601,4763224.56224343,353,348,386,570,978,978,610,1722,1398,1100,"Class_1","Parking/road/pavement",1
679057.523832465,4763224.56224343,353,348,386,570,978,978,610,1722,1398,1100,"Class_1","Parking/road/pavement",1
677869.194984755,4763222.07097462,5840,6224,6380,5438,5150,5150,6456,5610,4122,2320,"Class_2","Building",2
677871.712630619,4763222.07097462,5844,6249,6231,5438,5150,5150,6343,5610,4122,2320,"Class_2","Building",2
677874.230276482,4763222.07097462,5844,6249,6231,5438,5150,5150,6343,5610,4122,2320,"Class_2","Building",2
677876.747922346,4763222.07097462,5844,6249,6231,5438,5150,5150,6343,5610,4122,2320,"Class_2","Building",2
677879.26556821,4763222.07097462,5844,6249,6231,5438,5150,5150,6343,5610,4122,2320,"Class_2","Building",2
677881.783214074,4763222.07097462,5925,6143,6379,5383,5250,5250,6476,5525,4132,2308,"Class_2","Building",2
677884.300859938,4763222.07097462,5925,6143,6379,5383,5250,5250,6476,5525,4132,2308,"Class_2","Building",2
677886.818505801,4763222.07097462,5925,6143,6379,5383,5250,5250,6476,5525,4132,2308,"Class_2","Building",2
677889.336151665,4763222.07097462,5925,6143,6379,5383,5250,5250,6476,5525,4132,2308,"Class_2","Building",2
677891.853797529,4763222.07097462,6030,6389,6471,5383,5250,5250,6569,5525,4132,2308,"Class_2","Building",2
677894.371443393,4763222.07097462,6030,6389,6471,5383,5250,5250,6569,5525,4132,2308,"Class_2","Building",2
677896.889089257,4763222.07097462,6030,6389,6471,5383,5250,5250,6569,5525,4132,2308,"Class_2","Building",2
677899.40673512,4763222.07097462,6030,6389,6471,5383,5250,5250,6569,5525,4132,2308,"Class_2","Building",2
677901.924380984,4763222.07097462,5982,5985,6267,5521,5528,5528,6249,5736,4284,2323,"Class_2","Building",2
677904.442026848,4763222.07097462,5982,5985,6267,5521,5528,5528,6249,5736,4284,2323,"Class_2","Building",2
677906.959672712,4763222.07097462,5982,5985,6267,5521,5528,5528,6249,5736,4284,2323,"Class_2","Building",2
677909.477318575,4763222.07097462,5982,5985,6267,5521,5528,5528,6249,5736,4284,2323,"Class_2","Building",2
677911.994964439,4763222.07097462,6205,6375,6613,5521,5528,5528,6657,5736,4284,2323,"Class_2","Building",2
677914.512610303,4763222.07097462,6205,6375,6613,5521,5528,5528,6657,5736,4284,2323,"Class_2","Building",2
677917.030256167,4763222.07097462,6205,6375,6613,5521,5528,5528,6657,5736,4284,2323,"Class_2","Building",2
677919.547902031,4763222.07097462,6205,6375,6613,5521,5528,5528,6657,5736,4284,2323,"Class_2","Building",2
677922.065547894,4763222.07097462,6246,6436,6601,5578,5495,5495,6632,6087,4477,2412,"Class_2","Building",2
677924.583193758,4763222.07097462,6246,6436,6601,5578,5495,5495,6632,6087,4477,2412,"Class_2","Building",2
677927.100839622,4763222.07097462,6246,6436,6601,5578,5495,5495,6632,6087,4477,2412,"Class_2","Building",2
677929.618485486,4763222.07097462,6246,6436,6601,5578,5495,5495,6632,6087,4477,2412,"Class_2","Building",2
677932.13613135,4763222.07097462,6050,6426,6625,5578,5495,5495,6600,6087,4477,2412,"Class_2","Building",2
677934.653777213,4763222.07097462,6050,6426,6625,5578,5495,5495,6600,6087,4477,2412,"Class_2","Building",2
677937.171423077,4763222.07097462,6050,6426,6625,5578,5495,5495,6600,6087,4477,2412,"Class_2","Building",2
677939.689068941,4763222.07097462,6050,6426,6625,5578,5495,5495,6600,6087,4477,2412,"Class_2","Building",2
677942.206714805,4763222.07097462,6006,6262,6457,5621,5377,5377,6521,6108,4455,2328,"Class_2","Building",2
677944.724360669,4763222.07097462,6006,6262,6457,5621,5377,5377,6521,6108,4455,2328,"Class_2","Building",2
677947.242006532,4763222.07097462,6006,6262,6457,5621,5377,5377,6521,6108,4455,2328,"Class_2","Building",2
677949.759652396,4763222.07097462,6006,6262,6457,5621,5377,5377,6521,6108,4455,2328,"Class_2","Building",2
677952.27729826,4763222.07097462,6098,6266,6513,5621,5377,5377,6538,6108,4455,2328,"Class_2","Building",2
677954.794944124,4763222.07097462,6098,6266,6513,5621,5377,5377,6538,6108,4455,2328,"Class_2","Building",2
677957.312589988,4763222.07097462,6098,6266,6513,5621,5377,5377,6538,6108,4455,2328,"Class_2","Building",2
677959.830235851,4763222.07097462,6098,6266,6513,5621,5377,5377,6538,6108,4455,2328,"Class_2","Building",2
677962.347881715,4763222.07097462,6106,6229,6390,5485,5092,5092,6503,5974,4181,2321,"Class_2","Building",2
677964.865527579,4763222.07097462,6106,6229,6390,5485,5092,5092,6503,5974,4181,2321,"Class_2","Building",2
677967.383173443,4763222.07097462,6106,6229,6390,5485,5092,5092,6503,5974,4181,2321,"Class_2","Building",2
677969.900819306,4763222.07097462,6106,6229,6390,5485,5092,5092,6503,5974,4181,2321,"Class_2","Building",2
677972.41846517,4763222.07097462,5794,6134,6231,5485,5092,5092,6313,5974,4181,2321,"Class_2","Building",2
677974.936111034,4763222.07097462,5794,6134,6231,5485,5092,5092,6313,5974,4181,2321,"Class_2","Building",2
677977.453756898,4763222.07097462,5794,6134,6231,5485,5092,5092,6313,5974,4181,2321,"Class_2","Building",2
677979.971402762,4763222.07097462,5794,6134,6231,5485,5092,5092,6313,5974,4181,2321,"Class_2","Building",2
677982.489048625,4763222.07097462,4606,4597,4762,3371,3403,3403,4778,3689,3033,1945,"Class_2","Building",2
678556.51230557,4763222.07097462,154,345,215,641,1965,1965,2709,2693,1553,763,"Class_3","Tree/bushes",3
678559.029951434,4763222.07097462,154,345,215,641,1965,1965,2709,2693,1553,763,"Class_3","Tree/bushes",3
678561.547597298,4763222.07097462,169,392,225,687,2183,2183,3281,3092,1657,787,"Class_3","Tree/bushes",3
678564.065243162,4763222.07097462,169,392,225,687,2183,2183,3281,3092,1657,787,"Class_3","Tree/bushes",3
678566.582889025,4763222.07097462,169,392,225,687,2183,2183,3281,3092,1657,787,"Class_3","Tree/bushes",3
678569.100534889,4763222.07097462,169,392,225,687,2183,2183,3281,3092,1657,787,"Class_3","Tree/bushes",3
678571.618180753,4763222.07097462,187,456,252,687,2183,2183,3127,3092,1657,787,"Class_3","Tree/bushes",3
678574.135826617,4763222.07097462,187,456,252,687,2183,2183,3127,3092,1657,787,"Class_3","Tree/bushes",3
678576.653472481,4763222.07097462,187,456,252,687,2183,2183,3127,3092,1657,787,"Class_3","Tree/bushes",3
678579.171118344,4763222.07097462,187,456,252,687,2183,2183,3127,3092,1657,787,"Class_3","Tree/bushes",3
678581.688764208,4763222.07097462,189,444,206,695,2209,2209,3374,3142,1698,804,"Class_3","Tree/bushes",3
678584.206410072,4763222.07097462,189,444,206,695,2209,2209,3374,3142,1698,804,"Class_3","Tree/bushes",3
678586.724055936,4763222.07097462,189,444,206,695,2209,2209,3374,3142,1698,804,"Class_3","Tree/bushes",3
678589.2417018,4763222.07097462,189,444,206,695,2209,2209,3374,3142,1698,804,"Class_3","Tree/bushes",3
678591.759347663,4763222.07097462,179,418,198,695,2209,2209,3209,3142,1698,804,"Class_3","Tree/bushes",3
678594.276993527,4763222.07097462,179,418,198,695,2209,2209,3209,3142,1698,804,"Class_3","Tree/bushes",3
678596.794639391,4763222.07097462,179,418,198,695,2209,2209,3209,3142,1698,804,"Class_3","Tree/bushes",3
678599.312285255,4763222.07097462,179,418,198,695,2209,2209,3209,3142,1698,804,"Class_3","Tree/bushes",3
678601.829931119,4763222.07097462,162,367,207,640,2069,2069,3035,3052,1685,811,"Class_3","Tree/bushes",3
678604.347576982,4763222.07097462,162,367,207,640,2069,2069,3035,3052,1685,811,"Class_3","Tree/bushes",3
678606.865222846,4763222.07097462,162,367,207,640,2069,2069,3035,3052,1685,811,"Class_3","Tree/bushes",3
678609.38286871,4763222.07097462,162,367,207,640,2069,2069,3035,3052,1685,811,"Class_3","Tree/bushes",3
678611.900514574,4763222.07097462,177,374,211,640,2069,2069,2997,3052,1685,811,"Class_3","Tree/bushes",3
678614.418160437,4763222.07097462,177,374,211,640,2069,2069,2997,3052,1685,811,"Class_3","Tree/bushes",3
678616.935806301,4763222.07097462,177,374,211,640,2069,2069,2997,3052,1685,811,"Class_3","Tree/bushes",3
678619.453452165,4763222.07097462,177,374,211,640,2069,2069,2997,3052,1685,811,"Class_3","Tree/bushes",3
678621.971098029,4763222.07097462,167,372,216,615,2187,2187,2746,3163,1728,825,"Class_3","Tree/bushes",3
678624.488743893,4763222.07097462,167,372,216,615,2187,2187,2746,3163,1728,825,"Class_3","Tree/bushes",3
678627.006389756,4763222.07097462,167,372,216,615,2187,2187,2746,3163,1728,825,"Class_3","Tree/bushes",3
678629.52403562,4763222.07097462,167,372,216,615,2187,2187,2746,3163,1728,825,"Class_3","Tree/bushes",3
678632.041681484,4763222.07097462,179,372,220,615,2187,2187,2902,3163,1728,825,"Class_3","Tree/bushes",3
678634.559327348,4763222.07097462,179,372,220,615,2187,2187,2902,3163,1728,825,"Class_3","Tree/bushes",3
678637.076973212,4763222.07097462,179,372,220,615,2187,2187,2902,3163,1728,825,"Class_3","Tree/bushes",3
678639.594619075,4763222.07097462,179,372,220,615,2187,2187,2902,3163,1728,825,"Class_3","Tree/bushes",3
678642.112264939,4763222.07097462,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678644.629910803,4763222.07097462,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678647.147556667,4763222.07097462,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678649.665202531,4763222.07097462,171,405,234,679,2288,2288,3215,3158,1738,831,"Class_3","Tree/bushes",3
678652.182848394,4763222.07097462,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678654.700494258,4763222.07097462,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678657.218140122,4763222.07097462,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678659.735785986,4763222.07097462,138,419,223,679,2288,2288,3143,3158,1738,831,"Class_3","Tree/bushes",3
678662.25343185,4763222.07097462,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678664.771077713,4763222.07097462,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678667.288723577,4763222.07097462,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678669.806369441,4763222.07097462,152,393,204,691,2186,2186,3167,3193,1762,848,"Class_3","Tree/bushes",3
678672.324015305,4763222.07097462,156,459,244,691,2186,2186,3255,3193,1762,848,"Class_3","Tree/bushes",3
678674.841661168,4763222.07097462,156,459,244,691,2186,2186,3255,3193,1762,848,"Class_3","Tree/bushes",3
678677.359307032,4763222.07097462,156,459,244,691,2186,2186,3255,3193,1762,848,"Class_3","Tree/bushes",3
678679.876952896,4763222.07097462,156,459,244,691,2186,2186,3255,3193,1762,848,"Class_3","Tree/bushes",3
679047.45324901,4763222.07097462,371,524,515,570,978,978,1512,1722,1398,1100,"Class_1","Parking/road/pavement",1
679049.970894874,4763222.07097462,371,524,515,570,978,978,1512,1722,1398,1100,"Class_1","Parking/road/pavement",1
679052.488540737,4763222.07097462,353,348,386,570,978,978,610,1722,1398,1100,"Class_1","Parking/road/pavement",1
679055.006186601,4763222.07097462,353,348,386,570,978,978,610,1722,1398,1100,"Class_1","Parking/road/pavement",1
679057.523832465,4763222.07097462,353,348,386,570,978,978,610,1722,1398,1100,"Class_1","Parking/road/pavement",1
677869.194984755,4763219.5797058,6081,6423,6500,6158,6031,6031,6593,6597,4966,2586,"Class_2","Building",2
677871.712630619,4763219.5797058,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677874.230276482,4763219.5797058,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677876.747922346,4763219.5797058,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677879.26556821,4763219.5797058,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677881.783214074,4763219.5797058,6043,6213,6428,6176,5978,5978,6497,6575,4862,2532,"Class_2","Building",2
677884.300859938,4763219.5797058,6043,6213,6428,6176,5978,5978,6497,6575,4862,2532,"Class_2","Building",2
677886.818505801,4763219.5797058,6043,6213,6428,6176,5978,5978,6497,6575,4862,2532,"Class_2","Building",2
677889.336151665,4763219.5797058,6043,6213,6428,6176,5978,5978,6497,6575,4862,2532,"Class_2","Building",2
677891.853797529,4763219.5797058,6193,6366,6475,6176,5978,5978,6521,6575,4862,2532,"Class_2","Building",2
677894.371443393,4763219.5797058,6193,6366,6475,6176,5978,5978,6521,6575,4862,2532,"Class_2","Building",2
677896.889089257,4763219.5797058,6193,6366,6475,6176,5978,5978,6521,6575,4862,2532,"Class_2","Building",2
677899.40673512,4763219.5797058,6193,6366,6475,6176,5978,5978,6521,6575,4862,2532,"Class_2","Building",2
677901.924380984,4763219.5797058,5880,6162,6444,6184,5940,5940,6461,6536,4879,2563,"Class_2","Building",2
677904.442026848,4763219.5797058,5880,6162,6444,6184,5940,5940,6461,6536,4879,2563,"Class_2","Building",2
677906.959672712,4763219.5797058,5880,6162,6444,6184,5940,5940,6461,6536,4879,2563,"Class_2","Building",2
677909.477318575,4763219.5797058,5880,6162,6444,6184,5940,5940,6461,6536,4879,2563,"Class_2","Building",2
677911.994964439,4763219.5797058,6057,6454,6561,6184,5940,5940,6621,6536,4879,2563,"Class_2","Building",2
677914.512610303,4763219.5797058,6057,6454,6561,6184,5940,5940,6621,6536,4879,2563,"Class_2","Building",2
677917.030256167,4763219.5797058,6057,6454,6561,6184,5940,5940,6621,6536,4879,2563,"Class_2","Building",2
677919.547902031,4763219.5797058,6057,6454,6561,6184,5940,5940,6621,6536,4879,2563,"Class_2","Building",2
677922.065547894,4763219.5797058,6215,6410,6612,6190,6023,6023,6647,6524,5004,2678,"Class_2","Building",2
677924.583193758,4763219.5797058,6215,6410,6612,6190,6023,6023,6647,6524,5004,2678,"Class_2","Building",2
677927.100839622,4763219.5797058,6215,6410,6612,6190,6023,6023,6647,6524,5004,2678,"Class_2","Building",2
677929.618485486,4763219.5797058,6215,6410,6612,6190,6023,6023,6647,6524,5004,2678,"Class_2","Building",2
677932.13613135,4763219.5797058,6275,6466,6618,6190,6023,6023,6613,6524,5004,2678,"Class_2","Building",2
677934.653777213,4763219.5797058,6275,6466,6618,6190,6023,6023,6613,6524,5004,2678,"Class_2","Building",2
677937.171423077,4763219.5797058,6275,6466,6618,6190,6023,6023,6613,6524,5004,2678,"Class_2","Building",2
677939.689068941,4763219.5797058,6275,6466,6618,6190,6023,6023,6613,6524,5004,2678,"Class_2","Building",2
677942.206714805,4763219.5797058,5940,6120,6414,6118,6035,6035,6524,6540,4935,2598,"Class_2","Building",2
677944.724360669,4763219.5797058,5940,6120,6414,6118,6035,6035,6524,6540,4935,2598,"Class_2","Building",2
