"FIPS","x","y","pop","cancer","poverty","smoking","PM25","NO2","SO2"
51820,1477903.62789216,1803796.55375959,34599.8666666667,63.441792332,13.7466666666667,13.7466666666667,25.9533333333333,1.55673333333333,0.03125429
36063,1387460.15470597,2371359.13636945,43376.7333333333,71.5668805526667,12.0933333333333,12.0933333333333,27.2733333333333,3.77,0.0516871579333333
13007,1093091.06682303,983304.17760166,34450.2666666667,63.4004020773333,24.6066666666667,24.6066666666667,26.1066666666667,0.764533333333333,0.0098301764
24021,1575637.40703482,1982508.77300633,42381.2666666667,55.1033903153333,5.34666666666667,5.34666666666667,19.7266666666667,3.65773333333333,0.108542513333333
36089,1647135.99613534,2571722.27686145,63269.4666666667,76.8932256253333,16.6733333333333,16.6733333333333,25.84,0.986066666666667,0.0030967298
13271,1225504.00640925,1068331.62427198,39645.4666666667,72.6429351506667,28.9866666666667,28.9866666666667,28.6466666666667,0.654,0.0116151285333333
12047,1246538.94115312,910210.06218838,106579.4,86.406230852,26.2333333333333,26.2333333333333,30.4933333333333,0.6624,0.0104592516
13229,1302309.00651956,1014963.54320453,25620.4,92.1906107206667,18.4466666666667,18.4466666666667,28.42,0.6454,0.0105842482
45041,1486637.47707794,1345492.0518194,37402.2666666667,77.0956801533333,18.0733333333333,18.0733333333333,26.1333333333333,1.3086,0.0356071052666667
37125,1481683.84615998,1490671.68141988,121851.4,61.2345199413333,12.48,12.48,23.5933333333333,1.64273333333333,0.0256249342
42065,1408466.26770426,2139659.34529839,100804.866666667,57.7048642186667,13.1333333333333,13.1333333333333,27.0666666666667,2.76473333333333,0.210871694533333
34027,1778629.85546015,2185127.61259153,372926.2,49.2606238966667,4.00666666666667,4.00666666666667,16.96,6.31466666666667,0.052155983
37019,1617731.31519922,1374464.22554745,61892.7333333333,67.847932004,14.1333333333333,14.1333333333333,29.4533333333333,0.791066666666667,0.0198465689333333
37083,1623563.72584072,1624783.65244953,43499.2,71.00518525,24.4133333333333,24.4133333333333,27.96,1.65533333333333,0.0275465622
13075,1191026.25370764,976480.72176685,210344.533333333,81.078279198,21.28,21.28,28.88,0.680466666666667,0.00771703613333333
45029,1420276.63573722,1202878.0444715,26615.6,81.1143222166667,21.5066666666667,21.5066666666667,27.52,1.0124,0.0320978588
45043,1531529.21302511,1286308.01468066,58189.4666666667,63.8827856946667,17.56,17.56,26.1,1.06613333333333,0.0423806704
37033,1473661.72967868,1612333.892262,69144.3333333333,73.014800826,16.92,16.92,29.2733333333333,2.2072,0.114894069266667
37049,1697494.85944862,1510019.83219795,61327.8666666667,72.15932888,14.3133333333333,14.3133333333333,24.64,1.35093333333333,0.00991088813333333
13211,1149571.16765751,1245032.10266247,45206.9333333333,59.500543214,13.4866666666667,13.4866666666667,23.5266666666667,1.63273333333333,0.128666984533333
42101,1751441.68949262,2080937.92222931,211368.333333333,80.4426785806667,22.82,22.82,29.42,6.893,0.0580329713333333
36085,1817579.9907322,2161994.37894522,13481.9333333333,58.398882256,10.3466666666667,10.3466666666667,23.7066666666667,9.3702,0.0329044419333333
34003,1814401.26370828,2204752.45549133,33334.6666666667,48.092387582,5.88666666666667,5.88666666666667,18.34,9.01833333333333,0.0411212798666667
36011,1567737.51779713,2374439.5262319,29653.1333333333,61.3000731373333,12.3,12.3,27.7733333333333,2.13026666666667,0.0270345356666667
37145,1505394.76313178,1617645.77630103,40548.0666666667,73.6592074473333,13.6066666666667,13.6066666666667,27.3733333333333,2.13246666666667,0.104696358133333
51007,1572483.11990028,1737932.53969295,73812.5333333333,82.046495186,10.1466666666667,10.1466666666667,28.5666666666667,1.99473333333333,0.0644313274
51660,1472787.86474594,1845021.53198307,94304.3333333333,50.8367277093333,24.0333333333333,24.0333333333333,20.6666666666667,1.5598,0.0426486804666667
54097,1348482.63886623,1875559.14807057,142406.2,73.523445446,19.86,19.86,28.5266666666667,1.7296,0.1068721432
36025,1711335.09271857,2323192.07990908,312949.266666667,57.3182803646667,14.0466666666667,14.0466666666667,25.22,1.116,0.0150690660666667
34017,1819905.96645276,2180131.94110556,50229.4,52.55632144,15.0533333333333,15.0533333333333,22.0066666666667,10.9449333333333,0.0444519564
13305,1326934.88363099,1040349.83568046,248744.4,83.130407542,20.16,20.16,27.8466666666667,0.695666666666667,0.0104465046
34029,1824854.70365981,2083480.23358058,96023.3333333333,65.266713432,8.42,8.42,24.9133333333333,3.2172,0.037615359
12115,1357523.06133509,555787.28457751,30310.2,53.297494494,9.47333333333333,9.47333333333333,26.3,0.9282,0.0319527266666667
51181,1670078.51436002,1731435.21745762,51878.8,66.1800792753333,11.72,11.72,25.02,2.4372,0.0685530307333333
51191,1237850.24524024,1611510.92866329,54491.4,72.39710705,12.7533333333333,12.7533333333333,26.56,1.6892,0.0413766351333333
37043,1104919.48979193,1404573.34695169,41037.2666666667,56.6408788613333,15.26,15.26,26.1733333333333,0.783466666666667,0.0330075938
36077,1695430.80314663,2369555.44844142,82312.3333333333,59.4969284973333,13.9133333333333,13.9133333333333,23.3466666666667,1.2666,0.0104743886666667
42089,1709056.97442878,2192003.05495648,15854.3333333333,68.889589654,9.77333333333333,9.77333333333333,24.9666666666667,2.6352,0.0602646614
36041,1712275.97026471,2490987.61974817,14706.9333333333,73.0614092513333,10.1733333333333,10.1733333333333,22.3533333333333,0.886666666666667,0.0035577444
37147,1662198.20934245,1556593.37659104,29629.2666666667,63.324747034,20.4333333333333,20.4333333333333,23.14,1.58353333333333,0.0131275092666667
13019,1208146.78585829,992422.79465989,37446.4,87.5879848766667,19.5933333333333,19.5933333333333,29.0666666666667,0.6612,0.0077742748
36071,1784395.90582527,2248556.36460413,179079.2,63.887795446,10.9133333333333,10.9133333333333,23.1066666666667,2.7786,0.0314066586666667
36001,1780443.16892927,2385249.28925661,61916.7333333333,63.7473652946667,11.4266666666667,11.4266666666667,21.46,2.47533333333333,0.0075721666
12077,1065895.27390046,858584.85117631,12063.8,85.926237258,20.6733333333333,20.6733333333333,30.24,0.5848,0.0102550080666667
13303,1222799.4651478,1184983.21743057,58495.6,72.9174989146667,22.82,22.82,27.5733333333333,1.01813333333333,0.0654025088
51113,1523847.65575296,1851669.4815255,9915.33333333333,56.7778460953333,10.3466666666667,10.3466666666667,24.4533333333333,1.63686666666667,0.0476054566666667
51187,1519532.5813098,1907327.62223358,30253.9333333333,80.0105992006667,9.50666666666667,9.50666666666667,26.8666666666667,1.96666666666667,0.0717254498666667
37065,1635788.18249501,1587878.71095401,19154.7333333333,72.039661486,22.8266666666667,22.8266666666667,28.2733333333333,1.6888,0.0186095956
13051,1392412.03342098,1101415.41351072,23838.4,65.4577317953333,17.26,17.26,24.1666666666667,1.0518,0.00994461693333333
12061,1518430.27642043,637451.01488297,21069.5333333333,63.375204224,11.5133333333333,11.5133333333333,27.0466666666667,0.531066666666667,0.00824239053333333
51053,1607599.90136541,1715108.81441023,49033.1333333333,77.5572525673333,10.7533333333333,10.7533333333333,28.22,2.14313333333333,0.0645533012666667
13043,1298399.5002483,1132052.35055475,26263.2,77.318152258,23.82,23.82,27.38,0.7762,0.0150790752666667
51009,1466190.92826573,1748958.49292788,26710.3333333333,73.5905219253333,11.9466666666667,11.9466666666667,27.1933333333333,1.6734,0.0298677922
51770,1402346.67987591,1700671.93972472,7831.73333333333,82.203212712,17.5133333333333,17.5133333333333,28.96,2.14506666666667,0.0352791930666667
37179,1394272.73129412,1439225.33451198,44833.5333333333,59.968126778,9.28666666666667,9.28666666666667,22.0866666666667,2.0826,0.0489736095333333
37189,1269211.47851137,1560293.26960444,257236.6,46.7569216273333,18.8466666666667,18.8466666666667,20.7933333333333,1.24493333333333,0.0424341374666667
51157,1528372.04062714,1883439.68751545,12484.5333333333,55.5494738306667,8.28666666666667,8.28666666666667,21.96,1.71813333333333,0.0630777934
54085,1273217.53020944,1895127.71786457,8899.66666666667,80.1212044033333,17.58,17.58,31.44,3.05326666666667,0.24868401
51013,1613596.30886111,1922262.730062,37831.6666666667,43.0890480686667,6.76666666666667,6.76666666666667,13.98,5.00593333333333,0.144993706666667
13285,1016197.21302633,1165749.052387,10487.4666666667,73.6658723253333,17.2733333333333,17.2733333333333,26.14,1.25866666666667,0.0971512624
13039,1360362.38695563,975480.85040525,17128,72.2338478173333,11.96,11.96,25.0533333333333,0.752133333333333,0.0272532993333333
36019,1748150.04779719,2623675.29009701,24337.2666666667,68.8276869433333,13.7466666666667,13.7466666666667,23.7,1.1768,0.00120889173333333
45011,1342753.03096066,1236098.03070511,135350.866666667,73.32150825,21.4066666666667,21.4066666666667,27.2066666666667,1.09566666666667,0.0275670922
45057,1384086.39182057,1403329.78140279,904638.8,67.503773106,15.9466666666667,15.9466666666667,29.1333333333333,1.59146666666667,0.0415518253333333
37011,1251796.43262475,1540204.58758784,55809.9333333333,66.1103905153333,17.58,17.58,26.4733333333333,1.1974,0.0413319878666667
24001,1463675.83026312,1978141.4732622,15283.6666666667,63.7256926153333,15.16,15.16,26.38,2.70633333333333,0.140489244333333
12083,1351882.50025117,781182.67513884,26976.5333333333,72.475260712,15,15,27.78,0.983266666666667,0.0523416480666667
37165,1490869.03105407,1438927.83421514,53365.6,79.26643997,23.4933333333333,23.4933333333333,28.0866666666667,1.42613333333333,0.0177395199333333
42073,1301449.83955239,2105533.8341261,63918.2,62.4259619913333,13.28,13.28,27.2866666666667,4.10193333333333,0.2180655118
42039,1307257.31634583,2185193.45617179,19316.0666666667,66.256765482,14.26,14.26,27.5666666666667,2.92306666666667,0.0974785610666667
42015,1596515.26727857,2251514.68508543,33476.5333333333,65.043582206,12.86,12.86,26.88,1.47146666666667,0.0530942962
13035,1111388.85650312,1205843.94048084,19444.1333333333,90.7631478333333,14.74,14.74,29.1133333333333,2.01446666666667,0.1602380008
13001,1288990.74965862,1057012.92722241,15857.5333333333,77.250087376,19.44,19.44,27.4333333333333,0.7092,0.0088867694
36107,1604638.58445214,2296816.05323815,16597.8,61.01005748,9.80666666666667,9.80666666666667,23.3133333333333,1.73453333333333,0.0344717468
37121,1231540.19409085,1530025.88165665,15297.5333333333,71.9428611666667,15.86,15.86,27.7133333333333,1.08766666666667,0.0427476084666667
45001,1233904.42715273,1327933.57566306,42711.1333333333,69.874055786,16.4,16.4,26.9266666666667,1.25253333333333,0.0242707599333333
54095,1283161.729948,1929358.59042667,117327.4,85.9388428333333,16.5,16.5,30.6133333333333,3.47933333333333,0.298923313333333
51800,1701943.47323676,1690601.23047244,259083.933333333,73.8159470026667,11.6333333333333,11.6333333333333,23.4666666666667,1.93346666666667,0.0494554658666667
45023,1343252.81903437,1397436.61262575,48423.4666666667,81.4911230386667,18.5533333333333,18.5533333333333,30.4666666666667,1.4288,0.0450622804666667
13317,1214993.68697425,1275513.35858602,5976.66666666667,76.2815694026667,19.9666666666667,19.9666666666667,28.1066666666667,1.18453333333333,0.0485534536666667
12095,1434312.49294617,715790.4362242,34872.8666666667,59.6111467133333,13.5266666666667,13.5266666666667,21.86,1.4318,0.0222974922666667
13155,1198918.03998884,1027877.28148167,52722.1333333333,77.440150268,21.7733333333333,21.7733333333333,29.3,0.678866666666667,0.00960119406666667
36045,1590775.69765744,2508226.52339878,8101.4,72.099758738,14.8533333333333,14.8533333333333,26,1.80386666666667,0.0072077044
34001,1803710.59938208,2031834.03475937,19885.2666666667,69.281050644,10.9266666666667,10.9266666666667,25.9866666666667,3.11413333333333,0.040341525
42017,1745633.55103238,2117385.43935686,14317.4666666667,59.8596731293333,5.28666666666667,5.28666666666667,21.84,5.07733333333333,0.062835561
37037,1494044.08525631,1537413.37251005,13085.3333333333,50.9550581893333,10.5933333333333,10.5933333333333,21.0866666666667,2.254,0.0401959662
37097,1349138.00922594,1524687.6717128,41938.6666666667,64.9289307533333,10.9866666666667,10.9866666666667,25.2133333333333,2.31533333333333,0.0978590314
42061,1506866.66804687,2076919.91295034,230094.666666667,60.598120824,12.5866666666667,12.5866666666667,26.34,2.75806666666667,0.114331817733333
37017,1577416.07490437,1428761.54387885,28000.2,69.9695607833333,21.8133333333333,21.8133333333333,27.52,1.13306666666667,0.0192365768666667
13025,1326661.91197145,1000420.53255358,12906.9333333333,98.8200204593333,18.2266666666667,18.2266666666667,30.06,0.677133333333333,0.0155391828
13315,1178880.84933701,1066819.61496358,12550.4666666667,74.4435659953333,27.2266666666667,27.2266666666667,28.12,0.729133333333333,0.0150563649333333
51700,1702968.96523916,1737731.39612314,12100.9333333333,68.194883178,13.8066666666667,13.8066666666667,24.9466666666667,2.6156,0.0507655866666667
51091,1415121.01062144,1826079.888382,29515.6,55.6604745153333,12.7466666666667,12.7466666666667,25.2066666666667,1.11346666666667,0.0415486528
51810,1752695.57815012,1705589.88647312,20142.4,63.454918742,7.51333333333333,7.51333333333333,22.4533333333333,2.11973333333333,0.0378818797333333
51165,1471173.58911244,1853131.42072822,79924.3333333333,50.8367277093333,8.92,8.92,23.8,1.48593333333333,0.0491901778
13183,1339648.61704863,1064862.14680055,14600.2,83.7002099266667,20.8866666666667,20.8866666666667,27.9533333333333,0.814733333333333,0.00952201666666667
13231,1074360.61611182,1179283.59305985,15996.9333333333,85.421585606,11.2333333333333,11.2333333333333,25.3933333333333,1.46893333333333,0.127035045133333
13113,1060350.19249556,1213666.98193689,12565.2,47.8155070966667,5.18,5.18,18.26,2.4054,0.163848439333333
13005,1276775.86453414,1033243.56368765,12842.8,96.5649005606667,20.66,20.66,29.7733333333333,0.6524,0.00856261946666667
37183,1545650.8003816,1556677.83422916,17067.2666666667,53.4563656306667,9.10666666666667,9.10666666666667,17.7266666666667,2.10593333333333,0.0319410212666667
45071,1310463.88630538,1346837.14693346,29601.5333333333,68.7583640386667,16.2066666666667,16.2066666666667,27.22,1.22053333333333,0.0248178231333333
13071,1158669.43799121,976083.73125234,23162.3333333333,80.3775451906667,22.5933333333333,22.5933333333333,27.98,0.695,0.0081052136
13199,1047465.2895249,1170294.88936614,24407.1333333333,66.3456574873333,19.1533333333333,19.1533333333333,28.1866666666667,1.24706666666667,0.109732141466667
24025,1663852.67033516,2010730.91105727,57180.8666666667,64.16778082,6.06666666666667,6.06666666666667,21.7133333333333,4.54106666666667,0.1191265438
51051,1197155.3739334,1651004.36037903,25407.8,90.8191708586667,20.36,20.36,31.3266666666667,1.8648,0.0533861198
34035,1780207.57950054,2151254.92499617,23062.8666666667,47.074556038,4.27333333333333,4.27333333333333,15.7933333333333,6.02833333333333,0.0569403676
36113,1765770.9021562,2492083.49808377,66075.7333333333,63.476715446,10.66,10.66,24.2733333333333,1.2494,0.00286146113333333
