"FIPS","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
51155,2.331,2.143,2.579,1.345,1.743,1.806,1.409,1.704,1.062,1.216,0.814,1.127,0.94,0.788,0.649
54073,5.234,5.286,3.677,4.158,4.443,5.019,3.282,4.011,4.68,3.858,1.938,2.34,2.893,3.075,3.436
51171,2.148,2.291,2.101,1.67,1.908,1.252,1.77,2.662,1.81,1.307,0.961,0.668,1.388,1.061,1.123
37167,2.846,2.369,3.147,2.307,2.839,2.471,2.573,2.403,2.148,1.841,1.14,2.088,1.322,0.786,1.472
51185,1.373,1.564,1.402,1.239,1.125,1.8,1.565,1.551,0.72,0.94,0.667,0.742,0.771,0.998,0.795
13187,1.307,1.275,1.552,1.479,1.611,2.361,1.163,1.063,0.606,1.125,0.664,0.635,0.98,0.738,0.778
13147,1.183,1.351,1.737,1.502,1.55,1.395,1.16,1.656,1.394,1.353,0.925,1.137,0.741,0.88,0.769
54107,6.657,6.241,4.576,5.262,4.937,5.419,3.212,5.811,4.465,3.345,2.125,2.065,3.016,2.502,2.743
54041,3.057,3.685,2.906,2.404,2.965,2.898,1.744,2.546,2.236,1.791,1.091,1.088,1.692,1.174,1.3
51175,2.57,2.193,2.294,1.761,2.241,1.6,2.081,1.74,1.978,1.512,1.086,0.633,1.05,0.989,1.088
13027,1.068,0.903,0.984,0.878,1.027,0.903,0.778,0.739,0.474,0.549,0.417,0.449,0.422,0.416,0.34
13127,0.601,0.687,0.905,0.825,0.849,0.787,0.903,0.861,0.652,0.643,0.53,0.553,0.507,0.37,0.46
13153,1.156,1.062,1.29,1.122,1.435,1.219,1.125,1.141,0.763,0.801,0.641,0.744,0.629,0.516,0.441
13181,1.589,1.74,1.693,1.788,1.795,1.399,1.011,1.782,1.073,1.341,0.641,0.886,0.77,0.728,0.743
54005,3.402,3.568,2.347,2.578,2.944,1.928,1.877,1.848,2.026,2.046,1.463,1.172,1.452,1.66,0.857
54035,5.412,5.178,3.701,4.062,4.531,5.145,2.376,3.469,2.983,3.376,1.754,1.689,1.477,1.197,1.818
24023,3.504,3.138,3.741,2.017,3.077,2.163,2.293,2.434,1.803,1.512,1.408,1.2,1.869,1.812,1.368
13207,1.788,1.984,3.082,2.175,2.324,1.925,1.954,2.142,1.512,1.3,1.308,1.224,0.969,0.895,0.811
13219,2.104,2.333,2.396,2.248,2.174,2.041,1.586,2.662,1.625,2.17,1.506,1.269,0.941,0.996,1.12
13221,1.404,1.56,1.538,1.55,1.534,1.615,1.086,1.863,1.409,1.538,0.914,0.983,0.814,0.791,0.842
13319,1.094,1.132,1.651,1.239,1.667,1.43,1.224,1.142,0.873,1.009,0.863,0.774,0.548,0.445,0.458
54023,3.002,2.972,2.705,1.933,2.808,1.194,2.06,2.359,1.538,1.529,1.036,0.791,1.052,1.651,1.063
54093,2.045,2.179,2.164,1.33,2.108,1.215,1.675,2.408,1.244,1.234,0.743,0.738,1.236,1.925,0.981
36059,19.415,14.332,15.663,21.559,10.352,12.341,13.024,14.248,9.502,11.603,14.276,10.362,14.628,6.188,8.395
36075,3.622,3.769,3.75,3.904,3.231,1.951,1.76,2.014,2.182,1.377,1.193,0.968,0.95,1.048,1.074
13259,1.068,0.899,1.105,1.253,0.988,0.854,0.819,0.826,0.693,0.762,0.525,0.455,0.537,0.566,0.464
37073,2.217,1.877,1.827,1.789,2.234,1.537,1.78,1.538,1.592,1.382,1.084,0.861,0.922,0.862,1.185
51199,2.794,2.909,2.642,2.472,2.394,3.036,3.651,2.255,1.882,2.168,1.561,1.398,1.951,1.342,1.544
36079,3.223,3.668,3.054,4.361,2.944,3.925,4.404,2.771,4.405,2.174,2.733,2.091,1.501,2.012,2.254
51820,2.457,2.744,2.529,1.86,2.331,1.483,1.087,1.788,1.372,1.201,0.991,0.762,0.977,0.997,0.772
36063,5.335,4.785,5.666,5.571,4.434,4.208,3.867,3.879,3.084,3.206,3.764,2.302,1.67,2.145,2.634
13007,0.847,0.795,0.85,0.945,0.952,1.115,0.914,0.979,0.914,0.685,0.618,0.519,0.474,0.488,0.373
24021,5.166,5.19,5.106,4.655,4.944,4.065,3.615,4.098,3.312,3.448,2.575,1.766,2.287,2.565,2.074
36089,1.359,1.135,1.24,0.961,1.19,0.976,0.992,1.046,1.114,0.814,1.103,0.846,0.581,0.742,0.692
13271,0.722,0.742,0.918,0.867,1.032,0.917,0.725,0.757,0.542,0.601,0.382,0.449,0.408,0.396,0.352
13229,0.643,0.696,0.79,0.845,0.781,0.697,0.805,0.891,0.681,0.636,0.423,0.545,0.445,0.371,0.432
45041,1.505,1.747,2.119,1.441,1.617,1.765,1.633,1.317,1.122,1.337,0.824,0.886,0.805,0.67,0.841
37125,2.358,2.029,2.71,1.921,2.075,1.787,2.282,1.864,1.624,1.246,1.01,1.183,0.913,0.65,0.989
42065,4.125,4.218,4.128,3.75,3.321,4.366,2.558,2.869,2.611,1.886,1.823,1.453,1.388,1.655,1.32
34027,6.642,7.764,6.034,7.641,6.18,10.664,6.604,5.906,11.007,6.491,6.148,3.878,2.523,3.036,4.202
37019,1.038,1.017,1.096,0.951,1.096,1.091,0.971,0.947,0.731,0.698,0.575,0.468,0.446,0.329,0.412
37083,2.773,2.184,2.302,2.225,1.754,2.171,1.478,1.988,1.429,1.338,0.947,0.858,1.157,0.99,1.236
13075,0.818,0.77,0.832,0.781,0.915,0.886,0.906,0.894,0.667,0.551,0.476,0.513,0.385,0.473,0.34
45029,1.342,1.276,1.522,1.339,1.44,1.293,1.318,1.159,0.842,0.974,0.626,0.661,0.499,0.439,0.456
45043,1.475,1.332,1.59,1.182,1.335,1.571,1.48,0.978,0.895,0.814,0.73,0.62,0.956,0.412,0.622
37033,3.552,2.569,3.405,2.684,2.755,2.739,2.175,2.66,3.224,1.377,1.596,1.209,1.11,1.045,1.008
37049,2.027,1.783,2.154,1.713,2.444,2.011,1.406,1.194,1.046,0.856,0.814,0.662,0.751,0.6,0.803
13211,2.015,2.054,2.35,1.97,2.143,1.744,1.928,2.055,1.499,1.364,1.416,1.174,0.97,0.818,0.991
42101,7.757,8.183,8.601,7.875,6.777,6.69,9.313,7.485,8.185,6.528,6.626,4.826,4.62,4.919,5.01
36085,9.19,9.874,9.621,9.422,8.562,13.95,12.779,13.345,9.609,8.967,8.927,6.465,5.999,7.847,5.996
34003,8.768,10.698,8.548,13.562,8.247,12.861,11.397,8.646,10.66,7.694,8.183,7.147,5.75,6.149,6.965
36011,3.643,3.274,3.775,2.668,2.615,2.198,2.449,1.968,1.701,1.361,1.633,1.367,0.995,1.101,1.206
37145,3.327,2.481,3.192,2.563,2.55,2.846,1.958,2.613,3.176,1.533,1.442,1.128,1.001,1.084,1.093
51007,2.513,2.793,2.574,2.197,2.381,2.565,2.293,2.422,2,1.891,1.427,0.721,1.72,1.111,1.313
51660,2.116,2.794,2.458,1.688,2.292,1.02,1.985,2.426,1.517,1.081,0.637,0.603,0.795,1.001,0.984
54097,2.515,3.095,2.522,1.799,2.513,2.274,1.399,2.712,1.623,1.421,0.654,0.586,1.071,0.836,0.924
36025,1.218,1.313,1.513,0.988,0.922,0.983,1.173,1.212,1.168,1.357,1.209,0.778,0.813,0.903,1.19
34017,10.664,10.729,10.446,10.567,9.263,16.306,13.285,14.764,11.648,10.996,11.574,7.305,8.082,10.125,8.42
13305,0.609,0.765,0.94,0.984,0.834,0.856,0.841,0.883,0.586,0.623,0.532,0.561,0.58,0.378,0.463
34029,3.596,3.558,3.933,3.213,3.261,3.954,4.38,4.202,3.043,3.34,2.957,2.091,2.12,2.492,2.118
51181,3.275,3.115,3.021,2.71,2.753,3.21,3.504,2.497,1.93,2.621,1.499,1.225,2.025,1.573,1.6
51191,2.648,2.66,2.2,1.98,2.495,2.541,1.371,1.575,1.201,1.047,1.173,1.197,1.045,1.174,1.031
37043,0.921,0.915,0.937,0.949,0.766,1.147,0.942,0.816,0.665,0.79,0.588,0.626,0.544,0.66,0.486
36077,1.779,1.795,1.788,1.586,1.172,1.259,1.243,1.206,0.921,1.345,1.2,1.023,0.853,0.877,0.952
42089,3.716,4.198,3.448,4.434,3.714,3.406,2.117,1.58,3.439,1.772,2.231,1.016,1.455,1.454,1.548
36041,1.149,1.187,1.126,1.16,1.078,0.8,0.927,1.016,0.682,0.67,0.83,0.697,0.609,0.684,0.685
37147,2.45,2.421,2.46,2.181,2.127,2.438,1.441,1.473,1.145,1.169,0.977,0.737,0.869,0.941,0.924
13019,0.76,0.724,0.759,0.772,0.867,0.87,0.862,0.868,0.693,0.562,0.545,0.478,0.394,0.398,0.366
36071,2.859,3.313,2.885,4.329,2.41,4.5,2.818,1.964,6.471,1.549,2.64,1.471,1.138,1.333,1.999
36001,4.002,3.714,4.036,3.526,2.74,2.764,2.298,1.898,3.297,2.316,1.654,1.116,1.152,1.22,1.397
13303,1.042,1.222,1.618,1.188,1.479,1.192,1.186,1.249,0.871,1.007,0.877,0.728,0.578,0.54,0.495
51113,2.285,2.351,1.924,1.647,1.834,1.874,1.944,2.079,2.027,1.166,1.223,1.173,1.175,0.814,1.037
51187,2.987,2.866,2.136,1.936,2.379,1.599,1.999,3.31,2.066,1.77,1.497,0.885,1.461,1.485,1.124
37065,2.788,2.368,2.485,2.37,1.866,2.597,1.481,1.741,1.295,1.238,1.127,0.875,0.991,1.021,1.089
13051,1.09,1.089,1.461,1.35,1.355,1.581,1.302,1.214,0.952,0.867,0.827,0.675,0.791,0.607,0.616
51053,2.813,2.769,2.656,2.14,2.995,2.985,2.117,2.58,2.295,1.949,1.386,0.802,2.011,1.237,1.412
13043,0.795,0.871,1.094,1.011,1.047,1.219,0.693,1.056,0.792,0.723,0.518,0.577,0.528,0.351,0.368
51009,2.31,2.519,2.449,1.598,2.096,1.988,1.626,2.201,1.485,1.368,1.446,0.955,1.224,0.926,0.91
51770,3.153,2.455,2.854,2.195,2.614,2.129,2.89,1.942,1.914,2.039,1.274,2.006,1.916,1.255,1.54
37179,2.87,2.289,3.142,2.352,2.419,2.615,2.722,2.274,2.03,1.701,1.527,1.58,1.334,0.923,1.461
37189,1.533,1.533,1.676,1.683,1.333,2.478,1.312,1.19,1.667,0.948,0.74,0.536,0.763,0.617,0.665
51157,2.49,2.417,1.891,1.785,2.21,1.873,2.134,2.36,1.958,1.217,1.326,0.878,1.155,1.027,1.051
54085,4.666,3.894,2.81,3.485,3.576,3.699,3.17,2.804,4.14,3.082,1.711,1.654,2.132,2.335,2.641
51013,6.213,7.059,6.265,6.462,5.259,6.349,6.497,6.289,5.499,3.851,3.911,2.67,2.583,2.9,3.282
13285,1.371,1.514,1.829,1.987,1.56,1.586,1.393,1.507,1.118,1.046,1.108,0.899,0.65,0.609,0.703
13039,0.956,0.833,1.022,1.006,1.169,0.943,0.771,0.96,0.621,0.602,0.549,0.531,0.515,0.356,0.448
36019,1.359,1.329,1.792,1.3,1.648,0.82,1.573,1.159,1.186,0.917,0.94,1.005,1.006,0.726,0.892
45011,1.264,1.326,1.607,1.393,1.438,1.3,1.291,1.082,0.801,1.132,0.808,0.902,0.857,0.562,0.672
45057,1.949,2.1,2.505,2.007,2.002,1.792,2.009,2.033,1.415,1.238,0.867,1.128,1.099,0.695,1.033
37011,1.891,1.432,1.9,1.724,1.593,1.642,1.62,1.005,0.899,0.921,0.754,0.604,0.778,0.556,0.642
24001,4.439,4.215,4.457,3.329,4.022,2.554,2.5,2.872,2.673,2.197,1.746,1.371,1.422,1.481,1.317
37165,1.916,1.659,2.296,1.527,1.73,1.47,1.645,1.593,1.362,1.31,1.107,0.893,0.9,0.808,1.176
42073,5.911,5.455,6.187,5.573,5.557,4.407,3.683,3.733,4.685,3.456,3.983,1.695,2.66,2.191,2.353
42039,5.241,4.623,4.557,3.864,4.565,3.599,2.873,2.295,2.039,1.902,1.69,1.372,2.088,1.427,1.711
42015,1.899,2.349,2.144,2.201,1.672,1.312,1.963,1.842,1.008,1.16,1.275,0.754,0.648,0.784,1.061
13035,2.496,2.528,3.168,2.541,2.577,2.011,2.291,2.105,2.095,1.648,1.819,1.551,1.175,1.188,1.024
13001,0.758,0.821,0.951,0.976,1.001,0.781,0.858,0.94,0.6,0.596,0.498,0.497,0.569,0.393,0.399
36107,2.532,2.728,3.084,2.014,2.302,1.359,2.302,2.287,1.451,1.344,1.565,0.468,0.643,0.838,1.101
37121,1.838,1.314,1.781,1.598,1.5,1.044,1.645,0.89,0.448,0.875,0.908,0.718,0.571,0.563,0.622
45001,1.346,1.641,1.899,1.707,1.751,1.214,1.425,1.524,1.204,1.235,0.79,0.937,0.691,0.754,0.67
54095,5.234,5.165,4.133,4.396,4.487,4.89,3.649,2.505,3.151,2.622,2.327,2.498,1.725,2.393,3.015
51800,3.003,2.796,2.749,2.159,2.947,2.056,2.328,1.846,1.993,1.667,1.227,0.882,1.121,1.041,1.187
45023,1.466,1.761,1.987,1.694,1.696,1.707,1.581,2.366,1.5,1.237,0.765,1.049,0.959,0.765,0.899
13317,1.361,1.549,1.475,1.528,1.519,1.632,0.991,1.68,1.225,1.217,0.612,0.927,0.62,0.676,0.756
13155,0.797,0.735,0.894,0.935,0.898,1.073,0.752,0.826,0.638,0.603,0.476,0.397,0.418,0.355,0.386
36045,4.784,2.413,2.642,2.915,2.763,1.462,1.416,1.466,1.228,1.207,1.211,0.953,0.754,0.917,0.927
34001,3.965,4.705,4.07,3.158,3.681,3.464,3.658,3.542,3.292,2.397,2.767,2.201,1.981,1.99,1.841
42017,5.859,5.996,6.379,6.031,5.424,5.131,9.348,5.764,5.821,4.117,3.779,3.318,3.176,3.102,2.915
37037,3.182,3.012,3.503,2.698,3.391,2.325,3.039,2.323,1.96,1.595,1.474,1.597,1.394,0.955,1.362
37097,3.68,2.749,3.38,3.015,3.002,3.205,2.728,1.886,2.329,1.913,1.736,1.242,1.302,1.16,1.403
42061,3.561,4.295,4.175,4.079,3.316,3.796,2.305,4.034,3.511,1.873,1.703,1.256,1.167,1.081,1.219
37017,1.7,1.512,1.763,1.139,1.702,1.366,1.517,1.235,0.965,0.802,0.812,0.746,0.654,0.517,0.566
13025,0.639,0.738,0.824,0.84,0.851,0.716,0.92,0.842,0.708,0.661,0.542,0.561,0.459,0.376,0.48
13315,0.939,0.853,1.068,0.977,1.183,1.069,0.877,0.712,0.565,0.59,0.427,0.446,0.438,0.442,0.351
51700,3.314,3.429,3.296,3.071,2.828,3.496,4.135,2.39,1.976,2.604,1.636,1.508,2.414,1.435,1.702
51091,2.167,2.133,1.686,1.554,1.592,0.87,0.885,1.16,0.965,0.52,0.882,0.52,0.565,0.542,0.661
51810,3.21,3.262,3.031,2.781,3.915,1.519,2.301,2.128,1.771,1.219,1.406,1.13,1.831,1.027,1.265
51165,2.264,2.599,2.206,1.684,2.144,1.117,1.713,2.223,1.409,1.054,0.681,0.625,0.88,0.889,0.801
13183,0.694,0.969,1.126,1.16,1.319,0.939,0.917,1.071,0.607,0.678,0.589,0.554,0.606,0.516,0.476
13231,1.59,1.642,2.379,2.061,1.857,1.643,1.653,1.513,1.573,1.315,1.126,1.341,0.873,0.745,0.723
13113,2.853,3.169,3.741,2.961,2.705,3.002,2.812,2.616,2.724,1.961,1.761,1.518,1.691,1.387,1.18
13005,0.668,0.713,0.919,0.926,0.706,0.804,0.732,0.918,0.607,0.518,0.508,0.439,0.51,0.409,0.409
37183,2.849,2.638,2.876,2.324,2.492,3.006,2.537,2.15,2.396,1.605,1.481,1.288,1.369,1.128,1.45
45071,1.178,1.554,1.688,1.743,1.863,1.214,1.582,1.439,1.381,1.071,0.677,0.779,0.721,0.691,0.727
13071,0.901,0.789,0.863,0.829,0.962,1.01,0.984,0.849,0.59,0.559,0.467,0.4,0.433,0.477,0.312
13199,1.427,1.522,1.918,1.806,1.616,1.35,1.334,1.443,1.186,1.089,1.046,1.043,0.69,0.56,0.676
24025,5.492,5.91,5.429,5.454,5.185,7.017,5.223,5.433,4.817,3.849,3.029,2.424,2.773,3.096,2.985
51051,3.373,3.551,2.357,2.707,2.604,2.426,1.945,1.406,1.463,1.077,1.356,1.117,0.988,0.716,0.886
34035,6.365,7.164,6.036,6.43,5.904,8.671,8.914,7.152,6.636,6.024,6.342,4.268,2.827,3.996,3.696
36113,1.792,1.59,1.984,1.963,1.755,1.45,1.049,1.113,1.208,1.077,0.767,0.684,0.808,0.736,0.765
42107,4.654,4.666,5.321,4.541,4.553,5.525,2.961,2.866,3.606,2.384,2.599,1.919,1.298,1.634,1.563
42041,5.739,6.655,6.697,5.704,6.937,4.137,3.485,3.82,3.445,2.392,2.386,1.751,1.697,1.842,1.831
54071,2.19,2.661,1.88,1.698,2.082,0.876,1.031,2.31,1.033,0.645,0.541,0.468,0.61,0.757,0.569
51021,1.401,1.382,1.838,1.252,1.134,1.986,1.387,1.435,1.023,0.989,0.678,0.771,0.72,0.792,0.522
24043,5.399,5.366,5.293,4.44,5.346,3.324,3.164,3.65,3.754,3.568,2.573,1.911,1.952,2.538,1.961
13079,1.519,1.406,2.01,1.669,1.827,1.194,1.259,1.529,1.123,1.131,1.073,0.925,0.697,0.613,0.658
54025,2.169,2.255,1.817,1.528,1.878,1.153,1.02,1.153,1.375,1.017,0.928,0.802,0.873,0.708,0.766
42045,7.569,7.77,8.344,7.743,6.877,5.531,7.184,6.589,7.215,5.513,6.362,3.904,3.712,4.29,4.405
13273,0.977,0.822,1.032,1.259,1.041,1.042,0.754,0.87,0.772,0.728,0.667,0.572,0.447,0.501,0.446
42127,1.527,1.655,1.79,1.874,1.212,1.797,1.029,0.645,1.117,1.492,1.028,0.539,0.84,0.868,1.278
51031,2.727,2.478,2.65,1.838,2,2.292,1.883,2.329,1.969,1.481,1.076,1.077,1.795,0.879,1.095
13129,3.024,2.547,3.078,2.946,2.926,2.591,2.5,2.397,1.534,1.221,1.371,1.32,1.072,1.267,1.138
51121,3.1,2.705,3.434,1.41,2.481,2.044,2.409,2.787,1.488,1.518,1.162,1.667,1.225,0.985,1.046
51029,2.038,2.255,2.144,1.677,1.806,2.419,1.54,1.577,2.112,1.341,1.398,0.942,1.586,0.943,1.188
37055,1.589,1.868,1.982,1.516,1.606,1.074,1.03,1.163,1.036,0.777,0.782,0.631,0.753,0.734,0.652
13137,1.223,1.18,1.428,1.415,1.527,1.926,1.095,1.295,0.719,0.98,0.984,0.99,0.764,0.728,0.81
54043,4.024,4.572,2.834,3.164,3.516,2.525,2.482,2.291,1.921,2.11,1.964,1.278,1.323,1.588,0.882
42033,2.445,3.031,2.982,2.759,2.153,3.947,2.195,2.563,1.896,1.674,1.719,1.074,1.32,1.466,1.297
36105,2.193,1.843,2.273,2.311,1.695,2.362,1.052,1.138,1.293,1.194,1.143,0.949,0.802,0.919,1.095
42111,3.34,3.452,3.736,2.674,3.589,3.269,2.962,3.199,2.411,1.749,1.585,1.616,2,2.241,1.77
51023,2.84,2.374,2.541,1.862,2.242,1.959,2.295,1.255,1.826,1.543,1.087,1.287,1.468,0.877,1.204
51109,2.608,2.603,2.628,2.277,2.047,2.863,2.388,2.604,3.045,1.385,1.584,0.83,1.366,1.325,1.146
42055,4.839,5.301,5.097,4.401,5.843,4.06,3.195,2.741,3.7,2.867,1.797,1.354,1.533,1.14,1.328
13253,0.855,0.943,0.781,0.887,0.85,0.841,0.577,0.61,0.543,0.57,0.47,0.571,0.459,0.368,0.353
37095,1.874,1.919,1.942,1.712,1.73,1.238,1.053,1.205,0.886,0.732,0.851,0.581,0.706,0.657,0.646
42103,2.532,3.12,2.735,3.571,2.369,2.52,1.358,0.905,1.51,1.325,1.513,0.802,0.95,0.899,1.276
13105,1.156,1.227,1.366,1.315,1.369,1.206,0.908,1.436,1.338,1.253,0.766,1.085,0.693,0.818,0.737
45007,1.636,1.915,2.234,2.074,2.166,1.697,1.758,2.029,1.494,1.246,0.897,0.997,0.86,0.86,0.659
36061,9.952,9.939,9.837,10.228,8.698,17.08,12.776,13.981,10.782,10.941,11.971,7.779,7.991,9.844,8.557
36095,2.199,2.09,2.222,1.82,1.324,1.659,1.444,1.191,2.084,1.273,1.643,0.755,0.778,0.798,1.15
13301,1.708,1.775,1.92,1.703,1.877,1.476,1.488,1.691,1.238,1.305,0.756,0.981,0.747,0.664,0.658
13261,1.053,0.955,1.276,1.278,1.232,1.207,0.926,0.796,0.744,0.845,0.689,0.777,0.566,0.566,0.496
51045,3.123,2.642,2.735,2.103,2.549,1.986,2.326,1.704,1.695,1.7,1.159,0.911,1.117,1.268,1.287
13107,0.76,0.815,1.122,0.954,1.096,0.945,0.605,0.933,0.746,0.802,0.707,0.487,0.506,0.397,0.37
54015,4.299,5.676,3.834,2.684,2.695,3.332,2.473,1.673,1.646,1.669,1.164,0.56,0.968,0.883,0.97
42059,5.434,6.48,6.034,5.476,5.988,5.012,4.381,3.931,3.993,3.174,2.973,1.886,2.647,2.625,2.257
36081,21.371,16.711,17.331,20.341,12.53,17.806,15.31,15.775,10.252,13.213,16.745,12.259,12.746,8.31,9.643
36065,3.084,2.83,2.876,2.949,2.734,1.824,1.756,1.939,1.874,1.085,1.037,0.815,0.861,0.861,0.985
51079,2.18,2.288,1.928,1.567,1.616,1.616,1.927,2.251,1.698,1.273,0.75,1.226,1.025,0.809,0.842
54011,3.943,4.417,3.117,2.941,3.544,4.086,2.933,3.41,2.483,2.759,2.073,1.713,1.426,1.529,1.468
54061,4.385,4.383,4.885,3.479,4.421,4.065,3.433,3.283,3.846,2.487,2.748,1.782,1.756,2.538,1.964
51510,6.159,6.971,6.22,6.392,5.186,6.453,6.461,5.896,4.67,4.046,3.317,2.6,2.631,2.723,3.128
42063,5.273,5.343,5.762,5.484,4.839,3.99,3.413,4.092,3.458,2.416,2.536,1.72,2.662,2.509,1.906
24013,3.854,4.104,3.824,3.768,3.942,4.357,4.189,3.988,3.069,3.247,2.363,1.776,2.405,2.257,1.88
54103,5.596,6.017,4.892,5.216,5.018,4.181,4.027,2.284,3.504,2.374,2.768,1.977,1.708,2.11,2.326
13299,0.756,0.79,0.86,0.828,0.925,0.753,0.618,0.908,0.556,0.57,0.465,0.352,0.442,0.371,0.398
54091,3.795,3.986,4.33,2.329,3.95,3.599,2.757,3.402,2.513,2.332,1.066,0.866,2.409,2.015,1.375
37103,1.945,1.852,2.243,1.605,2.151,2.018,1.714,1.175,1.043,0.895,0.668,0.735,0.71,0.59,0.836
45049,1.054,1.01,1.337,1.103,1.18,0.938,0.995,0.995,0.673,0.936,0.546,0.556,0.48,0.395,0.444
51650,3.455,3.525,3.468,3.493,2.946,3.459,3.536,2.348,1.985,3.589,1.831,1.613,2.374,1.623,1.695
51095,2.994,2.854,2.673,2.438,2.381,3.335,3.233,2.444,2.298,2.149,1.664,1.387,1.93,1.535,1.673
42069,2.513,3.803,3.367,4.04,2.395,2.394,1.987,1.087,1.034,1.349,1.479,0.768,0.809,1.325,1.404
42013,4.26,4.824,4.569,4.476,3.583,3.813,2.301,3.666,3.646,2.152,1.928,1.225,1.461,1.306,1.352
13257,1.366,1.36,1.72,1.641,1.837,1.223,1.042,1.793,1.105,1.156,1.225,1.244,0.793,0.857,0.939
37047,1.34,1.243,1.442,1.026,1.288,1.314,1.238,1.119,0.809,0.812,0.691,0.646,0.509,0.441,0.534
37071,3.274,2.539,3.517,2.919,3.035,3.789,2.894,3.202,2.461,2.564,1.973,2.165,1.831,1.4,1.627
45025,1.819,1.911,2.298,1.622,1.806,1.711,1.59,1.641,1.121,1.19,0.793,0.912,0.756,0.7,0.891
36111,2.662,2.82,3.595,3.216,2.494,3.095,2.237,1.533,1.638,1.085,1.34,1.59,0.697,1.093,1.392
37021,1.966,1.539,2.263,2.101,2.229,1.259,1.097,1.615,1.448,1.032,0.73,1.28,0.851,1,0.852
37015,2.809,2.375,2.284,2.19,1.99,1.812,1.457,1.496,1.331,0.908,1.013,0.738,0.954,0.785,0.866
34031,6.048,8.197,5.756,9.694,5.995,8.896,6.434,5.165,10.307,4.606,4.659,4.026,2.958,2.902,4.238
45017,1.558,1.844,2.14,1.683,1.941,2.466,1.614,2.027,1.227,1.429,0.909,0.827,0.889,0.659,0.866
36087,5.006,6.034,5.036,8.444,4.631,9.05,6.47,3.603,8.907,4.132,3.78,3.498,1.754,2.494,3.538
51057,2.972,2.934,2.654,2.368,2.736,4.198,2.928,3.231,2.629,2.053,1.879,1.188,1.609,1.393,1.798
37135,2.719,2.674,2.841,2.183,2.448,2.51,2.171,2.189,2.644,1.512,1.288,1.197,1.198,1.057,1.088
34037,3.341,4.475,3.154,5.42,3.28,5.645,2.55,2.169,6.616,2.114,2.979,1.137,1.181,1.186,2.108
13123,1.731,1.345,1.643,1.61,1.773,1.566,1.551,1.231,0.731,0.9,0.815,0.943,1.085,0.882,0.9
13295,3.097,2.623,3.046,2.833,2.997,2.399,2.405,2.37,1.506,1.796,1.34,1.711,1.061,1.224,1.354
45047,1.186,1.482,1.638,1.553,1.722,1.08,1.309,1.385,1.181,1.05,0.692,0.722,0.635,0.683,0.559
51097,2.887,2.809,2.711,2.513,2.51,3.442,2.539,2.963,3.169,1.974,1.937,1.21,1.661,1.57,1.944
42099,4.599,5.623,4.884,4.799,4.852,2.485,3.14,4.426,3.363,2.37,2.23,1.664,1.503,2.092,1.834
13047,4.821,3.174,3.816,3.235,3.47,3.24,2.616,3.18,1.676,1.864,1.672,2.38,1.376,2.252,1.693
37099,0.995,0.899,0.887,0.949,0.676,1.323,0.512,1.054,0.968,1.085,0.592,1.175,0.589,0.438,0.848
13209,0.675,0.77,0.932,0.895,1.014,0.793,0.842,0.854,0.653,0.616,0.468,0.588,0.511,0.442,0.339
13237,1.932,2.033,2.516,1.963,2.191,1.505,1.901,1.726,1.397,1.08,1.199,1.014,1.006,0.681,0.856
51163,2.684,2.613,2.619,1.947,2.484,1.749,1.919,1.51,1.547,1.243,1.316,1.01,1.166,0.952,0.932
37137,1.734,1.545,1.561,1.48,2.305,1.644,1.18,0.905,0.843,0.843,0.685,0.565,0.579,0.509,0.654
13197,0.842,0.755,1.023,1.022,0.96,0.836,0.91,0.893,0.782,0.776,0.653,0.655,0.519,0.443,0.387
34025,5.061,5.374,5.925,5.481,4.704,7.763,7.769,6.44,4.773,4.098,4.766,3.419,3.258,3.723,2.767
13217,3.225,3.129,3.485,3.088,3.291,2.399,3.081,2.58,2.268,1.707,2.111,1.896,1.721,1.499,1.542
13249,0.935,0.84,1.147,1.101,1.131,1.172,0.845,0.945,0.631,0.824,0.73,0.694,0.562,0.48,0.397
51143,3.175,2.433,2.992,2.296,1.999,2.438,2.196,2.373,2.293,1.392,1.424,0.99,1.029,1.005,0.971
51167,2.971,2.938,2.449,2.496,2.485,2.393,1.674,1.765,1.073,1.207,1.131,1.096,1.004,0.859,0.944
13287,0.879,0.775,0.952,1.019,0.998,1.262,0.772,0.833,0.577,0.632,0.499,0.461,0.531,0.417,0.427
54105,4.163,3.929,2.813,3.495,3.403,4.086,2.377,3.177,3.334,2.27,1.696,1.586,1.562,1.876,1.623
51025,2.211,1.896,2.116,1.574,2.03,1.782,1.754,1.989,1.484,1.509,1.003,0.575,1.305,1.07,1.183
51093,3.219,3.129,3,2.392,3.084,2.811,3.069,1.98,2.139,2.153,1.426,1.058,1.406,1.135,1.427
24035,5.182,5.85,5.355,6.141,4.237,5.956,4.831,5.335,4.483,3.428,3.188,2.547,2.576,2.606,2.873
13125,1.559,1.796,1.9,1.65,1.804,1.324,1.356,1.489,1.019,1.193,0.826,0.859,0.753,0.731,0.631
42091,5.785,6.045,6.457,5.448,5.368,4.699,7.71,6.086,6.551,5.012,4.172,2.794,3.496,2.984,3.307
37025,3.359,2.936,3.431,2.847,3.273,3.627,3.047,2.85,3.008,2.295,1.994,2.222,1.794,1.671,1.808
