"FIPS","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
51181,6791,6769,93625,98320,103943,109166,113798,117611,119892,122526,124323,126449,128961,132266,134472
51183,10213,12556,6833,6829,6886,6901,6873,6865,6991,7042,7061,7037,7058,6943,6851
51185,45433,44968,12456,12318,12109,12205,12014,11933,12193,12191,12215,12175,12087,12087,11929
51187,30471,31091,44418,43985,43995,44042,44102,44025,44195,44169,45020,45069,45078,44687,44242
51191,50418,50842,31690,32222,33031,33797,34434,35405,36231,36814,37259,37240,37575,37670,37996
51193,16653,16687,51230,51441,51670,51908,52341,52940,53322,54216,54475,54722,54876,54745,55047
51195,39152,40112,16644,16518,16528,16718,16658,16757,16841,17127,17305,17448,17454,17633,17518
51197,27180,27472,42077,41810,41667,41640,41591,41585,41531,41543,41489,41454,41452,41426,40890
51199,55107,55622,27621,27585,27710,27859,27947,28349,28628,28827,29123,29216,29235,29191,29300
51510,122148,125668,57119,58651,60126,60620,61926,63076,63912,64710,64944,65197,65464,65882,65902
51520,17666,17515,6425,6400,6320,6237,6198,6186,6147,6169,6150,6174,17835,17810,17797
51530,6484,6353,17289,17330,17087,17465,17536,17493,17684,17540,17631,17842,6650,6725,6766
51540,43463,44280,6381,6423,6412,6555,6588,6634,6679,6618,6664,6677,43475,43723,44424
51550,193805,196035,41351,41436,41449,40695,40281,40597,41066,41538,42130,43054,222209,225455,228325
51570,16916,16808,16905,17002,17026,17056,17296,17348,17604,17462,17387,17525,5961,5821,5746
51590,50014,49091,48104,47415,46929,46515,45788,45086,44586,44162,43765,43496,5927,5807,5791
51600,21449,21475,21600,21668,21603,21518,21160,20860,21407,21682,22112,22418,12332,12731,13104
51620,8954,8575,8269,8160,8044,8113,8177,8278,8489,8611,8538,8489,24286,25643,27065
51630,19590,19478,19461,20061,20501,20659,21567,21660,22479,22898,23277,23775,7042,6809,6845
51640,6916,6818,6921,6775,6738,6744,6790,6821,6879,6880,6888,6966,137436,136517,137104
51650,144218,145538,146054,143432,141844,140413,140200,141314,140839,140222,138957,137833,48914,49745,51095
51660,38205,39217,40437,41646,42837,43176,43753,44572,45858,46551,47286,48294,22591,22480,22294
51670,22482,22235,22277,22147,22291,22046,21998,22131,22295,22549,22576,22455,7042,6894,6933
51680,65662,65406,65330,65003,65263,66496,67021,68773,70919,72869,74018,75137,37821,39131,40324
51683,33656,34577,34914,35341,35878,36253,36564,36452,35631,34969,34858,36674,14273,15172,15477
51690,15786,15581,15331,15173,14867,14796,14448,14405,14281,14042,14040,14012,180719,180251,180247
51700,178999,180224,180236,181873,183061,183404,185204,183651,183581,182528,181287,181000,242803,243582,245962
51710,234533,233497,234986,236489,241704,239286,243836,239650,243406,241248,241201,241725,3958,4013,4048
51720,4035,3991,3916,3896,3929,3944,3847,3767,3825,3869,3861,3903,32420,31949,31850
51730,34658,34181,33561,33183,32803,32645,32292,31930,32181,32318,32321,32168,12150,12041,12122
51735,11323,11495,11582,11523,11697,11797,11772,11879,12008,12089,12103,12153,95535,95811,96567
51740,100896,100794,100337,99166,98297,97184,97428,98069,99213,97831,95802,95384,16408,16775,16650
51750,15716,15913,15872,16193,15963,15691,15743,15995,16163,16341,16304,16361,204214,206567,210826
51760,199559,199145,196782,197575,197513,197306,196878,197465,198618,200201,202254,203678,97032,96866,98143
51770,95964,95431,94941,94931,93956,93716,93614,93932,94247,94916,95813,97023,24802,24831,25007
51775,24773,24642,24747,24487,24554,24465,24096,24310,24508,24482,24673,24684,23746,24034,23871
51790,24167,23983,23896,23734,23691,23726,23501,23603,23638,23920,23945,23764,84585,84780,85231
51800,60595,62393,64216,66448,69274,72721,75725,77957,80291,81273,82603,83648,437994,442886,445487
51810,420351,422369,426918,428396,430183,431600,437494,436210,437739,434732,433331,435004,21006,21018,20990
51820,19121,19320,19661,19744,20010,20163,20351,20533,20728,20747,20920,20985,14068,14326,14754
51830,11951,11994,12012,12024,11829,11796,11986,12400,12810,13142,13296,13687,26203,26699,27084
51840,23350,23522,23699,24224,24602,24649,25175,25565,25757,25701,26004,26036,18728,18875,18925
54001,15735,15616,15560,15436,15569,15639,15629,15722,15922,16036,16241,16479,104169,105687,106987
54003,72285,74366,76357,78428,80875,84524,88258,92114,96318,99132,101629,102830,24629,24450,24374
54005,25642,25640,25473,25372,25505,25545,25455,25311,25101,25115,24794,24766,14523,14545,14491
54007,14299,14521,14713,14702,14667,14632,14696,14682,14585,14585,14587,14512,24069,23932,23802
54009,25892,25776,25366,25237,25156,25094,24867,24703,24399,24235,24168,24153,96319,96545,96907
54011,97196,96987,96735,96035,95741,95554,95239,94821,94943,95059,95209,96040,7627,7640,7595
54013,7649,7648,7596,7480,7443,7409,7411,7507,7531,7588,7621,7560,9386,9389,9263
54015,10327,10363,10302,10153,10166,10061,10055,9852,9695,9696,9603,9505,8202,8182,8213
54017,7368,7334,7396,7588,7627,7741,7669,7808,7848,7970,8034,8124,46039,45970,45939
54019,47960,47817,47507,47067,46935,47054,46717,46229,46200,46243,46171,46034,8693,8769,8774
54021,7287,7152,7208,7309,7409,7615,7764,7905,8083,8248,8408,8529,11937,11945,11856
54023,11246,11314,11280,11325,11310,11406,11558,11648,11834,11969,12022,11963,35480,35718,35880
54025,34617,34588,34437,34452,34621,34831,34938,35020,35196,35354,35457,35351,23964,23802,23688
54027,19589,19896,20288,20668,21030,21436,21766,22361,23016,23492,23664,23820,30676,30514,30341
54029,33413,32954,32652,32421,32178,31925,31600,31510,31266,30887,30802,30748,14025,14001,13909
54031,12314,12541,12677,12805,12877,13140,13325,13529,13611,13807,13793,13885,69099,69272,69155
54033,69647,69056,68520,67817,67778,67707,67900,67989,68141,67940,68441,68696,29211,29332,29318
54035,27663,27912,28061,28098,28270,28362,28676,28622,28877,29089,29101,29155,53498,54347,54548
54037,40769,41553,42485,43348,44767,46075,47163,48662,50003,51264,52184,53054,193063,191972,192159
54039,203260,201309,199743,197898,196422,195960,195364,193878,192954,192354,192414,193150,16372,16397,16440
54041,17149,16980,16832,16802,16681,16739,16622,16593,16445,16360,16422,16422,21720,21616,21647
54043,21801,22002,22115,22067,22113,22218,22168,22160,22064,21953,21881,21794,36743,36453,36336
54045,39421,38306,37577,37013,37093,36947,36582,36476,36440,36443,36548,36645,22113,21708,21335
54047,28560,27848,27099,26301,25730,24989,24264,23711,23199,22746,22494,22276,56418,56625,56768
54049,57221,56820,56474,56060,55997,56081,55957,56068,56284,56445,56141,56426,33107,32831,32677
54051,36066,35900,35399,35191,34890,34736,34521,34122,33814,33583,33248,33116,27324,27323,27233
54053,25908,25923,25973,26258,26343,26511,26521,26363,26648,26738,27097,27309,62264,62455,62382
54055,63426,63181,62911,61858,62016,61910,61694,61303,61297,61615,61848,62177,28212,28052,27894
54057,27171,27170,27054,27071,27258,27381,27250,27193,27324,27532,27824,28080,26839,26591,26186
54059,29688,29098,28007,27489,27583,27486,27214,27096,27054,27145,26850,26943,96189,98677,100523
54061,81370,81435,82002,83230,84223,85983,87101,88424,89656,90764,92200,94165,13502,13546,13510
54063,14110,14366,13181,13245,13257,13349,13355,13369,13382,13452,13607,13543,17541,17456,17451
54065,14407,14656,15021,15270,15461,15772,16117,16462,17038,17410,17520,17580,26233,26148,26226
54067,26845,26707,26543,26177,26160,26063,26089,26195,26205,26130,26138,26253,44443,44178,44042
54069,48133,47743,47343,46636,46259,45711,45424,45113,44925,44714,44469,44355,7695,7562,7516
54071,8278,8242,8166,8112,8030,8073,8036,7941,7922,7792,7761,7701,7605,7605,7595
54073,7584,7578,7501,7634,7631,7548,7731,7680,7670,7698,7702,7672,8719,8836,8714
54075,9211,9176,9099,8955,9004,9034,9090,8983,8938,8851,8807,8746,33520,33618,33895
54077,29548,29453,29336,29534,30120,30483,30961,31513,32238,32743,33067,33333,55486,56078,56531
54079,50670,51245,51684,51483,51930,52581,53122,53614,54207,54669,55051,55178,78859,79233,79201
54081,79932,79614,79018,78251,78737,78465,78428,78341,78178,78323,78379,78782,29405,29422,29408
54083,28420,28389,28259,28373,28487,28422,28648,28807,29049,29113,29236,29381,10449,10357,10274
54085,10270,10351,10346,10333,10372,10434,10415,10506,10588,10558,10516,10478,14926,14808,14696
54087,15241,15336,15461,15428,15313,15401,15337,15405,15442,15215,15048,14966,13927,13865,13803
54089,13351,13198,14356,14301,14123,14106,13997,13950,13879,13842,13712,13882,16895,16928,16993
54091,15895,15996,16050,16079,16089,16160,16247,16318,16498,16640,16792,16838,7141,7028,6923
54093,7450,7365,7288,7248,7332,7294,7223,7178,7111,7117,7160,7172,9208,9102,9031
54095,9694,9621,9569,9533,9467,9475,9517,9531,9484,9423,9363,9249,24254,24261,24488
54097,23380,23387,23406,23366,23420,23766,23820,23654,23754,23851,23929,24124,42481,41960,41725
54099,42833,42812,42949,42919,42800,42937,42955,42860,42717,42727,42767,42637,9154,9162,9027
54101,10016,9782,9675,9614,9600,9593,9612,9463,9391,9260,9260,9167,16583,16405,16406
54103,17909,17776,17675,17342,17266,17186,17183,17101,16917,16764,16645,16588,5717,5797,5810
54105,5767,5849,5874,5858,5816,5774,5813,5836,5791,5806,5745,5703,86956,86808,86560
54107,88268,88109,87837,87678,87608,87200,86892,86819,86552,86489,86783,86841,23796,23466,23249
54109,26458,26042,25585,25133,24859,24777,24482,24471,24288,24078,23957,23899,20875,20919,20540
