X2015.01.01,X2015.01.02,X2015.01.03,X2015.01.04,X2015.01.05,X2015.01.06,X2015.01.07,X2015.01.08,X2015.01.09,X2015.01.10,X2015.01.11,X2015.01.12,X2015.01.13,X2015.01.14,X2015.01.15,X2015.01.16,X2015.01.17,X2015.01.18,X2015.01.19,X2015.01.20,X2015.01.21,X2015.01.22,X2015.01.23,X2015.01.24,X2015.01.25,X2015.01.26,X2015.01.27,X2015.01.28,X2015.01.29,X2015.01.30,X2015.01.31,X2015.02.01,X2015.02.02,X2015.02.03,X2015.02.04,X2015.02.05,X2015.02.06,X2015.02.07,X2015.02.08,X2015.02.09,X2015.02.10,X2015.02.11,X2015.02.12,X2015.02.13,X2015.02.14,X2015.02.15,X2015.02.16,X2015.02.17,X2015.02.18,X2015.02.19,X2015.02.20,X2015.02.21,X2015.02.22,X2015.02.23,X2015.02.24,X2015.02.25,X2015.02.26,X2015.02.27,X2015.02.28,X2015.03.01,X2015.03.02,X2015.03.03,X2015.03.04,X2015.03.05,X2015.03.06,X2015.03.07,X2015.03.08,X2015.03.09,X2015.03.10,X2015.03.11,X2015.03.12,X2015.03.13,X2015.03.14,X2015.03.15,X2015.03.16,X2015.03.17,X2015.03.18,X2015.03.19,X2015.03.20,X2015.03.21,X2015.03.22,X2015.03.23,X2015.03.24,X2015.03.25,X2015.03.26,X2015.03.27,X2015.03.28,X2015.03.29,X2015.03.30,X2015.03.31,X2015.04.01,lon,lat
21.376,23.27141,23.7744,22.54037,19.82721,18.01844,17.49438,16.96312,16.48509,17.91136,18.0159,17.96663,19.29222,19.82947,21.08633,19.85689,17.98319,17.4016,17.07302,17.65616,19.08997,19.05895,18.26242,18.85156,18.27716,17.85242,19.02103,20.2265,20.96769,20.12999,17.68859,16.79682,17.74449,18.94186,19.47326,21.24805,20.21254,18.27871,19.20495,20.82,21.64649,19.64787,18.39284,18.67652,18.93798,19.58386,20.41733,20.43651,20.96106,20.98376,21.71628,21.61019,20.87675,22.28624,22.1738,21.84909,22.20143,22.26001,23.7615,24.86539,24.74766,23.64419,23.10335,20.72695,20.95571,22.05713,23.32485,24.48436,25.54059,25.35124,24.03431,23.74535,24.97931,26.18577,27.08945,26.55481,26.03469,26.68114,26.31294,26.43504,26.58639,26.16871,26.71815,25.38881,25.63654,26.03526,26.24033,25.12516,24.60455,24.23544,21.28802,732085.837979714,2448379.71193306
20.85828,22.82659,23.35481,22.08384,19.33579,17.46477,17.06569,16.54445,15.89483,17.25589,17.51701,17.51362,18.87581,19.4244,20.62635,19.38492,17.68697,17.00401,16.58865,17.30101,18.83027,18.70803,17.87371,18.39291,17.71439,17.39723,18.55646,19.68954,20.43785,19.66987,17.15896,16.3348,17.39632,18.58882,19.08659,20.74232,19.69673,17.92489,18.80418,20.35114,21.20258,19.18154,17.97706,18.2479,18.54342,19.21538,19.99986,20.0497,20.63777,20.66921,21.39856,21.24657,20.52885,21.97422,21.94842,21.60102,21.89181,21.95258,23.50694,24.71185,24.48288,23.31653,22.82179,20.32005,20.50693,21.63852,22.92535,24.18193,25.20771,24.9516,23.71751,23.5572,24.76775,25.9568,26.74282,26.26268,25.74869,26.30631,25.96096,26.15341,26.31259,25.99409,26.50962,25.04557,25.34532,25.83829,25.89561,24.7724,24.43409,23.90228,20.80922,744984.682683536,2448575.89559775
20.34072,22.3819,22.93536,21.62753,18.84429,16.91081,16.63673,16.12606,15.30457,16.60042,17.01804,17.06062,18.45925,19.01933,20.16637,18.91303,17.39068,16.60627,16.10406,16.94599,18.57049,18.35703,17.48521,17.93441,17.15191,16.94204,18.09218,19.15285,19.90807,19.20995,16.62904,15.87305,17.04793,18.23564,18.69999,20.23658,19.18077,17.57072,18.40342,19.8822,20.75874,18.71515,17.56149,17.81908,18.14872,18.84655,19.58252,19.66268,20.31441,20.35459,21.08098,20.88274,20.18061,21.66214,21.72319,21.35295,21.58227,21.64529,23.25231,24.5581,24.21795,22.98901,22.54016,19.91322,20.05844,21.21992,22.52571,23.87944,24.87462,24.55196,23.40077,23.36884,24.55647,25.72797,26.39598,25.97068,25.46262,25.93114,25.60918,25.87178,26.03857,25.81975,26.30131,24.70219,25.05438,25.64119,25.55081,24.41978,24.26385,23.56918,20.33097,757884.368749272,2448782.70993812
20.71681,22.43315,22.7826,21.18806,18.46327,17.54654,17.22001,17.47365,16.32641,16.00008,15.05065,14.74223,15.80206,16.22489,18.42668,18.05383,17.52039,15.48152,15.55469,15.4653,15.63322,16.63997,18.04777,19.5391,18.85036,18.42745,19.92964,20.46336,20.98792,18.76485,16.47078,16.46253,17.33872,18.48921,20.39682,21.69154,19.595,20.06147,21.52277,20.72949,22.40953,21.04777,20.28995,19.80924,21.43888,21.43902,22.64802,21.7676,22.90822,23.24928,23.86407,23.61057,23.95747,23.93139,24.19236,24.8209,25.19629,25.14004,24.6876,24.70141,24.79017,25.14427,22.51161,22.2646,22.65444,23.09623,23.50278,24.0076,26.50666,25.31994,24.25475,25.26171,26.75629,27.89838,28.14491,27.98925,26.0158,27.23023,26.58047,26.11393,26.81247,27.99003,27.4599,26.80521,26.51061,26.75163,27.12526,25.27771,27.45913,25.83392,23.47507,409679.218102319,2433085.32741286
20.74581,22.45909,22.87142,21.20223,18.46869,17.65976,17.09438,17.44313,16.357,16.09166,14.99221,14.77938,16.00706,16.38527,18.70077,18.12961,17.46632,15.51606,15.63978,15.5862,15.75208,16.70892,18.18523,19.54361,18.70401,18.34737,19.80155,20.37694,21.0372,18.81398,16.56468,16.6062,17.36107,18.47892,20.71179,21.69076,19.7276,20.11209,21.59207,20.62508,22.47376,20.96424,20.24462,19.75594,21.38086,21.26596,22.81368,21.77176,22.99176,23.22214,23.97312,23.53069,23.99138,23.85314,24.0886,24.78305,25.17148,25.07292,24.6735,24.96521,24.97691,25.21977,22.53459,22.22251,22.81347,23.42869,23.29841,23.77489,26.67733,25.30034,24.31573,25.24994,26.74895,28.01054,28.14159,28.0821,26.06423,27.43333,26.66464,26.07079,26.79442,27.99884,27.44037,26.76573,26.49573,26.69051,27.04144,25.0737,27.38278,25.65282,23.21396,422582.765234294,2433016.77620426
20.7807,22.47679,22.93522,21.22317,18.4718,17.67287,17.01762,17.45109,16.40022,16.16857,15.03352,14.84128,16.15193,16.51815,18.87313,18.16133,17.49783,15.58994,15.66417,15.6598,15.85937,16.78688,18.36521,19.49751,18.57056,18.25664,19.67642,20.30799,21.01718,18.82914,16.57173,16.59838,17.33604,18.43768,20.87753,21.61491,19.75453,20.02813,21.33885,20.53569,22.30168,20.80266,20.33365,19.89277,21.3994,21.13265,22.774,21.76908,22.96645,23.17913,24.02219,23.4793,23.99061,23.78913,24.00196,24.70536,25.10415,25.00891,24.66123,25.04416,25.04811,25.2099,22.59543,22.20178,22.71993,23.43108,23.11132,23.68945,26.61833,25.1602,24.40681,25.27052,26.69474,27.98171,28.0534,28.05982,26.11153,27.41295,26.51265,26.02659,26.76016,27.98862,27.43572,26.82269,26.5159,26.67367,27.00506,24.97874,27.31736,25.53982,23.12598,435486.045458422,2432958.77365623
21.93602,23.14107,23.39365,21.92819,19.99929,19.59098,18.98536,19.52754,18.60588,18.42851,17.49854,17.46209,18.60038,18.93798,20.31095,19.11027,19.19825,17.89528,17.75951,17.80921,18.07639,18.76879,20.07352,20.6874,20.15685,19.94268,20.8274,21.42591,21.71945,20.11272,18.55533,18.56252,19.26896,20.13239,21.85819,22.23654,21.12433,20.88331,21.65523,21.65826,22.5458,21.60292,21.67462,21.20526,22.21814,22.07785,22.84752,22.49808,23.29496,23.56101,24.19018,23.69615,24.16184,23.83545,24.18369,24.73511,25.02182,25.05424,24.83669,25.18099,25.36174,25.37119,23.70108,23.54493,23.70834,24.231,24.10199,24.80335,26.48551,25.60763,25.33178,25.56555,26.34713,27.29071,27.60385,27.50178,26.57821,27.28042,26.68205,26.47762,26.74564,27.52596,27.22438,26.90785,26.59337,26.56553,27.069,25.80072,27.37855,26.16694,25.035,461291.983136165,2432874.41011104
20.96423,22.55186,23.21361,21.33878,18.48498,17.58123,16.7123,17.55098,16.63539,16.53007,15.39798,15.18868,16.78146,17.13851,19.5742,18.25023,17.79046,16.02236,15.68997,15.95264,16.37752,17.19188,19.33332,19.18556,17.92383,17.78602,19.05437,19.99055,20.80964,18.85163,16.47078,16.31964,17.13584,18.18185,21.4706,21.11552,19.72154,19.39515,19.56335,20.11209,21.06568,19.8717,20.99208,20.87703,21.61343,20.52871,22.2505,21.7454,22.66783,22.93867,24.17263,23.26648,23.93266,23.49079,23.59499,24.25426,24.70036,24.69429,24.60258,25.14878,25.22139,25.02668,22.95898,22.13305,21.85431,22.92175,22.20192,23.49516,25.96237,24.26836,24.91057,25.42477,26.34755,27.61598,27.47851,27.76769,26.34516,26.95769,25.37803,25.8053,26.56313,27.90677,27.43685,27.25991,26.67169,26.66006,26.89855,24.67688,27.00767,25.08181,22.96074,5e+05,2432826.95759459
21.17692,22.64541,23.19626,21.45122,18.88786,18.10931,17.31215,18.04882,17.22036,17.13111,16.05345,15.90534,17.36135,17.69353,19.78104,18.54363,18.09521,16.61784,16.32041,16.55784,16.94395,17.69092,19.5078,19.4722,18.43105,18.29119,19.39501,20.26562,20.93815,19.1647,17.01656,16.89446,17.69536,18.6694,21.46158,21.25665,19.9921,19.58936,19.83941,20.4088,21.23332,20.17264,21.06533,20.99377,21.65425,20.7077,22.22096,21.878,22.66543,22.94875,24.05779,23.29905,23.78821,23.48783,23.52407,24.20167,24.65221,24.7177,24.70191,25.21434,25.35455,25.14116,23.13444,22.52028,22.28208,23.22524,22.69553,23.85758,26.00079,24.53469,25.01744,25.45311,26.25619,27.43072,27.39018,27.65475,26.39739,26.92921,25.61673,26.00833,26.62665,27.72066,27.36297,27.2138,26.64138,26.65646,26.90108,24.95576,27.06999,25.33552,23.46887,512902.612978491,2432832.2300261
21.3897,22.73924,23.17899,21.56394,19.29074,18.6376,17.91213,18.5468,17.8054,17.73202,16.7092,16.62206,17.94139,18.24875,19.98808,18.83661,18.4001,17.21338,16.95079,17.16298,17.51003,18.18974,19.68227,19.75911,18.93812,18.79643,19.73564,20.54077,21.06681,19.47805,17.56205,17.46907,18.25474,19.15694,21.45277,21.39764,20.26259,19.78372,20.11561,20.70566,21.4011,20.47394,21.13899,21.11044,21.69492,20.88683,22.19163,22.01081,22.66282,22.95912,23.94274,23.33161,23.64377,23.4848,23.4535,24.14929,24.60413,24.74089,24.80109,25.28004,25.48786,25.25565,23.30997,22.90737,22.71027,23.52851,23.18928,24.22,26.03907,24.80102,25.12424,25.4813,26.16469,27.24574,27.30164,27.54189,26.44991,26.90087,25.85514,26.21171,26.69009,27.53449,27.28902,27.1677,26.61078,26.65287,26.90362,25.23429,27.13224,25.58923,23.97757,525805.270438957,2432848.04742611
21.81509,22.92662,23.14452,21.78917,20.09644,19.6944,19.1119,19.54248,18.97549,18.93382,18.0202,18.05559,19.10118,19.35898,20.40196,19.42278,19.00975,18.40433,18.2116,18.37346,18.64282,19.1881,20.03095,20.33267,19.95241,19.80705,20.41705,21.09085,21.32411,20.10475,18.65353,18.61836,19.37386,20.13204,21.43493,21.67955,20.80372,20.17229,20.66801,21.29881,21.73644,21.07632,21.28605,21.34385,21.77634,21.24481,22.13249,22.27609,22.65782,22.97935,23.71307,23.39654,23.35488,23.47867,23.31195,24.04432,24.50776,24.7877,24.9994,25.41137,25.75433,25.48469,23.66104,23.68155,23.56629,24.13533,24.17671,24.9449,26.11562,25.33348,25.33813,25.53784,25.98175,26.87549,27.12477,27.31609,26.55481,26.84377,26.33204,26.61804,26.81705,27.16241,27.14105,27.07542,26.55002,26.64554,26.9087,25.79184,27.25659,26.09673,24.99439,551610.89673647,2432911.31860829
22.02786,23.02031,23.12725,21.90168,20.49932,20.22269,19.71188,20.04046,19.56046,19.53452,18.67581,18.77225,19.68115,19.91413,20.60887,19.71604,19.3145,18.99995,18.84183,18.97866,19.20904,19.68714,20.20542,20.61937,20.45942,20.31215,20.75775,21.36571,21.4527,20.41797,19.19938,19.19318,19.93338,20.61972,21.42605,21.82061,21.07435,20.36664,20.94421,21.59559,21.90408,21.37755,21.35964,21.46059,21.81709,21.4238,22.10316,22.40869,22.65528,22.98943,23.59809,23.42918,23.2105,23.4755,23.24124,23.99195,24.45961,24.81117,25.09866,25.47693,25.88764,25.59931,23.83686,24.06879,23.99427,24.43861,24.67032,25.30711,26.15418,25.59974,25.44479,25.56618,25.89039,26.69044,27.03644,27.20316,26.60733,26.81536,26.5706,26.82114,26.8805,26.9763,27.06696,27.02939,26.51956,26.64194,26.91145,26.07051,27.31898,26.35044,25.50309,564513.954541578,2432958.77365623
22.74877,23.7462,23.52386,22.58182,21.26948,20.85602,20.44081,20.64651,20.53696,20.54345,19.84138,20.11561,20.93195,21.19793,21.35718,20.61979,19.52577,19.66232,19.68735,19.86599,20.30207,20.69713,20.76805,21.25623,21.21033,20.89127,21.25425,21.8577,21.86904,21.04044,19.99401,19.80726,20.50834,21.20138,21.46059,22.3009,21.64282,20.62966,21.1913,22.00856,22.24838,21.7707,21.36514,21.4675,21.62287,21.62767,22.14644,22.41221,22.31683,22.7054,23.20106,23.13557,22.75348,23.24173,22.65006,23.2865,23.87908,24.25158,24.87815,25.38458,25.7752,25.49089,24.34048,24.11313,24.25821,24.70254,25.20052,25.58416,26.17301,26.02123,25.44838,25.42498,25.42223,26.03935,26.79449,26.77187,26.48276,26.83376,26.88276,26.92667,26.77067,26.35023,26.54607,26.50878,26.11485,26.25267,26.53874,26.3496,26.87712,26.42848,25.21208,603224.640429073,2433164.42865359
21.95592,23.74141,24.07943,22.9797,20.496,18.87073,18.28075,17.82458,17.48585,18.77119,18.6775,18.62689,19.85252,20.4081,21.4625,20.36996,18.55611,18.05947,17.80865,18.2656,19.51012,19.57435,18.92001,19.58471,19.19804,18.68737,19.69877,20.89402,21.51297,20.6893,18.53031,17.63043,18.46045,19.55249,20.09693,21.85149,20.91122,18.96273,19.7797,21.35767,22.15244,20.41155,19.21348,19.40001,19.59535,20.18864,21.01591,21.00047,21.34533,21.45594,22.21236,22.11543,21.43035,22.62419,22.3303,22.19953,22.5666,22.6686,23.99568,24.92439,25.02259,24.12596,23.52682,21.52531,21.7755,22.80233,23.93252,24.87659,25.94932,25.87277,24.5963,24.24954,25.21124,26.41706,27.43452,26.92125,26.4411,27.07274,26.76242,26.77299,26.84109,26.31865,26.74367,25.58529,25.80777,26.14629,26.40705,25.52219,25.06489,24.84593,22.0505,693564.107410594,2434013.69781793
21.90629,23.73577,24.11426,23.00367,20.44687,18.7468,18.14449,17.64707,17.28423,18.65586,18.60052,18.52488,19.77864,20.35262,21.46602,20.3407,18.50747,17.96303,17.68824,18.16281,19.45789,19.4992,18.80355,19.48016,19.07157,18.55174,19.60417,20.83544,21.49295,20.66999,18.43859,17.49628,18.33532,19.45281,20.02037,21.82837,20.87005,18.86601,19.70025,21.32369,22.15448,20.33217,19.0899,19.27389,19.47629,20.10835,20.95,20.91926,21.30149,21.38721,22.16428,22.06389,21.36134,22.59176,22.33178,22.15194,22.49927,22.58309,23.94648,24.90077,24.98149,24.04122,23.47916,21.36965,21.62612,22.68919,23.85709,24.84128,25.94488,25.86973,24.55506,24.18158,25.21208,26.45739,27.48902,26.94232,26.45168,27.09861,26.76334,26.77384,26.85512,26.33183,26.77172,25.53707,25.79882,26.14932,26.40959,25.47383,24.95999,24.75168,21.86665,706472.059313256,2434177.27405082
21.87108,23.73182,24.13928,23.02087,20.41211,18.65896,18.04777,17.52123,17.14056,18.57394,18.54561,18.4522,19.72591,20.31293,21.4687,20.31998,18.47271,17.89472,17.60273,18.0895,19.42074,19.4459,18.7205,19.40572,18.98162,18.45544,19.53677,20.79378,21.47871,20.65645,18.37338,17.40076,18.24628,19.38161,19.96595,21.8118,20.8408,18.79706,19.644,21.29951,22.1561,20.27564,19.00206,19.18444,19.39183,20.05132,20.90312,20.86138,21.27019,21.3385,22.12995,22.02717,21.31234,22.56878,22.33276,22.11811,22.45155,22.5224,23.91144,24.884,24.95231,23.98102,23.44525,21.25869,21.51981,22.6089,23.80337,24.81625,25.94178,25.86755,24.52588,24.13336,25.21258,26.48601,27.52793,26.95727,26.45957,27.1168,26.76397,26.7744,26.86492,26.34163,26.7916,25.50274,25.79233,26.15136,26.41149,25.43936,24.88534,24.68442,21.73637,719380.723238072,2434351.42217333
21.50152,23.41811,23.85631,22.70237,20.0633,18.25178,17.71087,17.17419,16.67332,18.07921,18.16711,18.10741,19.41573,20.01417,21.14069,19.98287,18.26052,17.59674,17.23672,17.81894,19.22356,19.18288,18.42139,19.06114,18.5614,18.10543,19.19282,20.40401,21.10368,20.3321,17.99243,17.05336,17.971,19.11056,19.68157,21.45608,20.47486,18.52615,19.34939,20.95888,21.8486,19.94113,18.68949,18.87292,19.10513,19.78851,20.6076,20.57686,21.04143,21.11784,21.90577,21.7762,21.07491,22.36019,22.18832,21.93284,22.22681,22.29202,23.73203,24.77952,24.77374,23.74465,23.24039,20.96755,21.18869,22.30633,23.51603,24.60166,25.71725,25.60094,24.30918,24.00041,25.0933,26.35503,27.31144,26.77046,26.27544,26.87359,26.5338,26.59119,26.68875,26.22524,26.66901,25.25664,25.59649,26.01869,26.18985,25.19756,24.74519,24.44114,21.38333,732290.143729108,2434536.14567307
20.99959,22.98365,23.45569,22.25458,19.58993,17.71446,17.27365,16.73253,16.07001,17.41782,17.65891,17.65144,19.00171,19.61178,20.68451,19.52126,17.97685,17.20471,16.75608,17.46632,18.96153,18.83506,18.03275,18.60637,18.00681,17.6501,18.73665,19.876,20.58751,19.88587,17.48394,16.60127,17.61711,18.7566,19.30414,20.96734,19.97603,18.17184,18.95829,20.49333,21.4209,19.49454,18.2835,18.46898,18.7339,19.44174,20.21191,20.20028,20.73379,20.82663,21.60532,21.43937,20.76043,22.07778,21.98727,21.68618,21.92988,21.99157,23.49425,24.63959,24.53526,23.43567,22.96645,20.59872,20.76241,21.91212,23.13388,24.31185,25.40616,25.23182,24.01782,23.83108,24.92728,26.16412,26.99851,26.50652,26.01728,26.52964,26.21361,26.33599,26.44082,26.06092,26.49249,24.9258,25.3265,25.83378,25.88101,24.87279,24.57417,24.12462,20.93442,745200.36533819,2434731.44824996
20.4975,22.54919,23.05492,21.80694,19.11676,17.17729,16.83658,16.29081,15.46707,16.75692,17.15043,17.19533,18.58783,19.20946,20.22819,19.05973,17.69289,16.81283,16.27516,17.11377,18.69971,18.48723,17.6439,18.15161,17.45194,17.19484,18.28047,19.34791,20.07134,19.4397,16.97539,16.14918,17.26315,18.40292,18.92677,20.47873,19.47706,17.81739,18.56746,20.02813,20.99307,19.04781,17.87773,18.06497,18.36274,19.09476,19.8165,19.82411,20.42614,20.53562,21.30487,21.10276,20.44616,21.79524,21.78607,21.43945,21.63296,21.69104,23.25633,24.49973,24.29663,23.1269,22.69278,20.22967,20.33619,21.5177,22.75186,24.02191,25.09492,24.86242,23.72625,23.66146,24.7614,25.97301,26.68558,26.24237,25.75899,26.18598,25.89335,26.08115,26.19275,25.89638,26.31583,24.59468,25.05664,25.64873,25.57246,24.54801,24.4035,23.80802,20.48606,758111.432625352,2434937.33381635
20.84716,22.49737,22.82849,21.26969,18.65339,17.80054,17.46865,17.73209,16.59471,16.27431,15.34793,15.06538,16.10174,16.51872,18.61462,18.1927,17.728,15.76188,15.82321,15.73488,15.9035,16.88099,18.25404,19.69398,19.05585,18.64437,20.07768,20.60295,21.07865,18.91831,16.73211,16.72936,17.59032,18.70662,20.52822,21.77634,19.77667,20.19238,21.60969,20.87323,22.46819,21.15993,20.43961,19.95657,21.54364,21.56598,22.68672,21.86143,22.9649,23.30849,23.88987,23.63503,23.98863,23.94739,24.22811,24.83416,25.19375,25.14709,24.70451,24.72059,24.82295,25.16471,22.6397,22.43752,22.80727,23.22785,23.62565,24.12504,26.50546,25.39029,24.35528,25.29435,26.71836,27.82542,28.09422,27.92376,26.0643,27.22811,26.61924,26.15806,26.80951,27.93159,27.43241,26.80197,26.51392,26.73323,27.13146,25.37916,27.46907,25.91246,23.71137,409600.26726918,2419248.5138963
20.88052,22.52853,22.91915,21.28541,18.66129,17.91058,17.35254,17.70748,16.63017,16.36687,15.29675,15.10423,16.30138,16.67663,18.87863,18.26151,17.68253,15.7991,15.90689,15.85359,16.02081,16.95093,18.38819,19.703,18.92113,18.57218,19.96115,20.52547,21.13032,18.97062,16.82425,16.86838,17.61528,18.70189,20.83107,21.77923,19.9073,20.24377,21.68005,20.77644,22.53445,21.08654,20.4026,19.90716,21.4907,21.40561,22.84456,21.86693,23.04392,23.28403,23.99512,23.56178,24.02219,23.87295,24.12984,24.80018,25.17169,25.08526,24.69415,24.97494,25.00447,25.23951,22.66395,22.39917,22.96039,23.54444,23.43475,23.90714,26.66908,25.37514,24.41774,25.2849,26.7135,27.93335,28.09478,28.01456,26.11266,27.42233,26.70327,26.1207,26.79379,27.94146,27.41401,26.7651,26.50166,26.67634,27.05201,25.18417,27.39716,25.74129,23.46887,422515.096028031,2419180.27340233
21.02779,22.60551,23.14452,21.37558,18.67158,17.86349,17.09953,17.76529,16.80542,16.64956,15.54031,15.359,16.80133,17.15861,19.42941,18.32467,17.86673,16.11351,15.94178,16.08841,16.4189,17.25526,19.10005,19.4784,18.42033,18.21456,19.48524,20.27712,20.9937,19.00495,16.76552,16.69369,17.46991,18.51212,21.31911,21.42429,19.90765,19.79126,20.41811,20.44842,21.66503,20.40055,20.8561,20.58631,21.61371,20.92271,22.49822,21.84733,22.84583,23.09461,24.12335,23.39175,23.9782,23.63122,23.80161,24.4642,24.87504,24.84459,24.65256,25.12044,25.18466,25.13299,22.93176,22.33213,22.37746,23.25752,22.74834,23.72858,26.25076,24.73617,24.79644,25.39044,26.46324,27.69698,27.68718,27.83332,26.29842,27.15311,25.92529,25.96808,26.65308,27.88619,27.40943,27.06957,26.60959,26.65259,26.95537,24.9191,27.15769,25.37154,23.27261,474172.175568093,2419012.30943048
21.30655,22.73142,23.23546,21.53031,19.05909,18.32495,17.54852,18.27145,17.453,17.36177,16.30089,16.17287,17.5954,17.92412,19.88622,18.63295,18.25566,16.84187,16.54974,16.77589,17.15698,17.88577,19.63109,19.63159,18.65198,18.51156,19.56807,20.41296,21.03494,19.31295,17.23946,17.12709,17.91925,18.87376,21.53172,21.36867,20.14628,19.72718,19.99647,20.56396,21.34956,20.32942,21.17206,21.06695,21.72347,20.85208,22.26615,21.96168,22.72451,23.00219,24.06865,23.34071,23.80993,23.50715,23.56404,24.23445,24.67195,24.74561,24.72714,25.23034,25.38663,25.17683,23.2411,22.66917,22.45599,23.35622,22.87713,24.00386,26.0447,24.65129,25.0928,25.47729,26.24322,27.37996,27.38553,27.61852,26.44068,26.9584,25.72684,26.08609,26.64279,27.67766,27.33886,27.19364,26.63814,26.64363,26.913,25.06707,27.09904,25.4383,23.67472,512913.889862046,2418996.5637289
21.51127,22.82059,23.21812,21.63916,19.4421,18.8254,18.11713,18.74363,18.01195,17.93533,16.92548,16.85604,18.14864,18.4534,20.08375,18.91648,18.5406,17.4076,17.14994,17.35346,17.69846,18.36309,19.80042,19.90518,19.13304,18.98966,19.88946,20.6714,21.15535,19.60931,17.75648,17.67125,18.44945,19.33572,21.52333,21.50212,20.40154,19.91047,20.25533,20.84185,21.50529,20.61366,21.24206,21.18016,21.76083,21.01781,22.23886,22.08744,22.71845,23.00762,23.95888,23.37088,23.6695,23.50193,23.48875,24.1789,24.62373,24.76676,24.82259,25.29534,25.5162,25.28674,23.41078,23.03737,22.86402,23.64779,23.34684,24.3464,26.08221,24.90451,25.19566,25.50697,26.15559,27.20238,27.30086,27.51214,26.48995,26.93189,25.95278,26.2803,26.70546,27.49952,27.26822,27.15113,26.60754,26.64032,26.91215,25.33129,27.1586,25.67975,24.14957,525827.824431907,2419012.30943048
21.71591,22.9097,23.20049,21.74793,19.82503,19.32578,18.68582,19.21581,18.5707,18.50902,17.55021,17.53928,18.70203,18.98261,20.28156,19.20016,18.82568,17.97332,17.74999,17.93117,18.23994,18.84049,19.96976,20.17892,19.61418,19.46762,20.21057,20.92948,21.27575,19.90575,18.27349,18.21533,18.97936,19.79739,21.51495,21.6357,20.65673,20.09383,20.51398,21.11954,21.66101,20.89811,21.31206,21.29324,21.79827,21.18404,22.21179,22.21285,22.71288,23.01312,23.84933,23.40098,23.52914,23.49693,23.41339,24.12342,24.57544,24.78791,24.91798,25.36048,25.6457,25.39671,23.58089,23.40528,23.27226,23.9395,23.81634,24.68865,26.11943,25.15752,25.29851,25.53643,26.06811,27.02487,27.21627,27.40555,26.53951,26.90496,26.17858,26.47459,26.76806,27.32159,27.19787,27.10869,26.57702,26.6368,26.91102,25.59537,27.21824,25.92099,24.62556,538741.848417868,2419038.55261722
22.08571,23.88416,24.15557,23.13035,20.70975,19.09314,18.51261,18.07646,17.71256,18.95434,18.85064,18.79734,20.00084,20.6143,21.52989,20.49868,18.83851,18.26017,17.98058,18.43895,19.66296,19.72084,19.10527,19.80606,19.48848,18.95673,19.87536,21.0673,21.63676,20.87894,18.81243,17.8852,18.70366,19.73501,20.31539,22.04923,21.15944,19.21954,19.92238,21.49323,22.33467,20.68754,19.51612,19.59049,19.7644,20.37962,21.19391,21.14865,21.4307,21.58044,22.40164,22.28356,21.60927,22.68898,22.34877,22.32127,22.61186,22.72761,23.96967,24.84938,25.04712,24.2212,23.66125,21.73426,21.98853,23.02418,24.10164,24.97874,26.09652,26.08277,24.84085,24.5005,25.30866,26.56256,27.62641,27.1156,26.63454,27.22212,26.93351,26.89044,26.91004,26.37244,26.66535,25.45593,25.76998,26.12521,26.28841,25.54694,25.21963,25.01773,22.10972,693733.387195745,2420172.6770175
22.03028,23.87697,24.18687,23.1546,20.6628,18.97076,18.3779,17.90156,17.5113,18.83647,18.76908,18.69181,19.92055,20.55578,21.52686,20.46872,18.79114,18.16437,17.85975,18.33384,19.60579,19.64223,18.98684,19.69969,19.36399,18.823,19.77899,21.00794,21.61357,20.86004,18.72459,17.75429,18.58156,19.63413,20.23891,22.02505,21.12003,19.12592,19.84152,21.45651,22.33777,20.61282,19.39761,19.46705,19.64604,20.30038,21.13124,21.0692,21.38277,21.51311,22.35723,22.23534,21.54603,22.65824,22.34806,22.27785,22.54221,22.64027,23.91736,24.82041,25.0068,24.13949,23.61042,21.58509,21.84303,22.91675,24.02945,24.94448,26.0961,26.08468,24.80596,24.44396,25.31437,26.611,27.68746,27.14613,26.65238,27.25363,26.94063,26.8958,26.92801,26.39041,26.68967,25.40023,25.75877,26.12881,26.28559,25.4959,25.11931,24.9258,21.92304,706652.643106473,2420335.51206241
21.99064,23.87182,24.20907,23.1718,20.62938,18.88384,18.28237,17.77727,17.36819,18.75272,18.71127,18.61659,19.86359,20.51426,21.52496,20.44715,18.75759,18.09627,17.77382,18.25925,19.56546,19.58619,18.90274,19.62419,19.27537,18.72805,19.71068,20.96572,21.59707,20.84651,18.6622,17.66124,18.49457,19.56243,20.18427,22.00778,21.09197,19.05931,19.78421,21.43042,22.33988,20.5598,19.31358,19.37943,19.56166,20.24419,21.08662,21.01245,21.34844,21.46496,22.32571,22.20094,21.50113,22.63625,22.34736,22.2469,22.49265,22.57795,23.88042,24.79975,24.97839,24.08148,23.57419,21.4792,21.73969,22.84033,23.97799,24.92002,26.0956,26.08609,24.7815,24.40364,25.31874,26.64526,27.73075,27.16791,26.66514,27.27584,26.94592,26.8996,26.94084,26.40317,26.70729,25.36069,25.75102,26.1312,26.28375,25.45966,25.04797,24.86052,21.79051,719572.614659588,2420508.87113484
